canonical_person_id,canonical_full_name,canonical_national_id,canonical_phone,canonical_email,canonical_dob,canonical_gender,canonical_county,canonical_sub_county,canonical_ward,canonical_address
2884,Jepchumba Andrew Macharia,97764898,073877165,jepchumba.macharia@gmail.com,1990-09-08,Female,Kiambu,Kabete,Gitaru,"Plot 387, Lane 13, Likoni"
2885,Jane Bridget Leshan,40390076,075362668,jane.leshan@gmail.com,1963-07-15,Female,Kisumu,Nyakach,West Nyakach,"Plot 61, Lane 1, Likoni"
2886,Muthuri Nafula,81227728,079156576,muthuri.nafula@gmail.com,1976-10-08,Male,Kilifi,Kilifi North,Sokoni,"House 171, Kileleshwa Drive, Kilimani"
2887,Haggai Kemei,22553839,078615289,haggai.kemei@gmail.com,1959-07-25,Female,Nakuru,Nakuru Town East,Kivumbini,"Plot 172, Lane 5, Mombasa Road"
2888,Kioko Wabomba,23167464,072306510,kioko.wabomba@hotmail.com,1970-11-27,Male,Kiambu,Limuru,Limuru East,"House 456, Kangundo Drive, Kenyatta"
2889,Caroline Mbuthia,30454694,011679358,caroline.mbuthia@gmail.com,1961-02-13,Female,Kakamega,Lugari,Chekalini,"Plot 401, Lane 11, Outering"
2890,Kimeu Kinya Achieng,78234708,079153510,kimeu.achieng@outlook.com,2001-10-01,Male,Kisumu,Kisumu West,West Kisumu,"House 322, Likoni Avenue, Parklands"
2891,Onditi Ndunda,44734935,011473454,onditi.ndunda@hotmail.com,1979-06-02,Male,Nairobi,Dagoretti South,Ngando,"House 340, Kilimani Street, Ruaraka"
2892,Nokun Situma,62794884,011294048,nokun.situma@gmail.com,1984-04-13,Female,Uasin Gishu,Kapseret,Ngeria,"House 126, Kangundo Road, Argwings Kodhek"
2893,Okello Edward Barasa,28732359,078748004,okello.barasa@outlook.com,1987-04-23,Male,Nairobi,Kibra,Laini Saba,"Plot 182, Lane 18, Kiambu Road"
2894,Harun Mwirigi,93868796,011113341,harun.mwirigi@outlook.com,1976-03-11,Male,Nyeri,Mukurweini,Mukurwe-ini West,"House 19, Likoni Drive, Ngong"
2895,Mueni Mbaka,30947020,071550651,mueni.mbaka@outlook.com,2001-12-08,Female,Nakuru,Bahati,Bahati,"Plot 235, Lane 8, Lenana"
2896,Teresa Vincent Oduya,55239722,074157836,teresa.oduya@yahoo.com,1990-09-15,Male,Bungoma,Kabuchai,Kabuchai/Chwele,"Plot 9, Lane 3, Ngong"
2897,Dennis Mumo,46389263,071652065,dennis.mumo@gmail.com,2001-03-20,Female,Kiambu,Kikuyu,Kinoo,"House 327, Tom Mboya Road, Jogoo"
2898,Lenguro Ongeri,22425993,074557829,lenguro.ongeri@gmail.com,1969-03-27,Male,Bomet,Konoin,Chepchabs,"House 280, Athi River Avenue, Waiyaki"
2899,Benjamin Anyango,94956879,011435552,benjamin.anyango@yahoo.com,1984-10-05,Male,Kilifi,Kilifi South,Mtepeni,"Plot 218, Lane 8, Parklands"
2900,Florence Kagwe,89726979,011662773,florence.kagwe@outlook.com,1996-06-18,Female,Nairobi,Lang'ata,Nairobi West,"Plot 92, Lane 13, Likoni"
2901,Kamau Erick Jepkoech,16526108,011792157,kamau.jepkoech@outlook.com,1976-11-04,Male,Bungoma,Kabuchai,West Nalondo,"Plot 110, Lane 19, Thika Superhighway"
2902,Caroline Mutinda Rotich,68955335,079496617,caroline.rotich@gmail.com,1964-04-23,Female,Mombasa,Jomvu,Mikindani,"Plot 400, Lane 11, Ngong"
2903,Christopher Jepkorir,52414064,071884476,christopher.jepkorir@hotmail.com,1993-03-28,Female,Nyeri,Othaya,Karima,"Plot 305, Lane 17, Ruaraka"
2904,Faith Oduya Ongeri,79886887,011604589,faith.ongeri@gmail.com,1982-02-02,Female,Kisumu,Kisumu West,North Kisumu,"Plot 74, Lane 14, Waiyaki"
2905,Silas Chepkirui,69200912,072663599,silas.chepkirui@outlook.com,1981-08-17,Female,Machakos,Matungulu,Tala,"House 122, Kileleshwa Street, Mugumo"
2906,Kipkemboi Ali,42854392,075137875,kipkemboi.ali@gmail.com,1997-04-21,Female,Machakos,Mavoko,Kinanie,"Plot 153, Lane 15, Westlands"
2907,Grace Kasina Chepngeno,95347156,078787892,grace.chepngeno@gmail.com,1991-09-21,Male,Kakamega,Mumias East,Lusheya/Lubinu,"House 169, Kilimani Street, Uhuru"
2908,Zechariah Mutisya Nafula,55936943,070210366,zechariah.nafula@gmail.com,1981-04-07,Male,Bomet,Bomet Central,Silibwet Township,"Plot 236, Lane 14, Lavington"
2909,Cynthia Kipchumba Njoroge,47173534,070865244,cynthia.njoroge@outlook.com,1998-01-03,Female,Trans Nzoia,Endebess,Chepchoina,"House 78, Athi River Drive, Kilimani"
2910,Kilonzo Kivuva,67385857,010668304,kilonzo.kivuva@yahoo.com,2002-07-25,Female,Meru,North Imenti,Nyaki West,"Plot 425, Lane 8, Ngong Road"
2911,Ezekiel Jepkorir Mogaka,24320131,070273575,ezekiel.mogaka@hotmail.com,1969-12-05,Male,Bungoma,Sirisia,Namwela,"House 315, Ngong Road Road, Uhuru"
2912,Nicholas Wangari,29192519,077671118,nicholas.wangari@gmail.com,1995-06-05,Female,Kiambu,Githunguri,Githiga,"Plot 29, Lane 8, Limuru"
2913,Kimani Saidimu,50216471,075458587,kimani.saidimu@gmail.com,1964-10-19,Male,Nyeri,Mathira,Magutu,"Plot 345, Lane 5, Ruiru"
2914,Nasimiyu Janet Awuor,98826024,074948218,nasimiyu.awuor@gmail.com,2001-06-08,Female,Nairobi,Dagoretti South,Waithaka,"Plot 315, Lane 14, Waiyaki"
2915,Ruth Wekesa Gacheru,97499117,079436575,ruth.gacheru@outlook.com,1962-06-06,Female,Kakamega,Shinyalu,Isukha South,"Plot 91, Lane 18, Jogoo"
2916,Judith Kipkorir,80508307,076681679,judithkipkorir@gmail.com,1967-11-26,Female,Kakamega,Mumias East,Malaha/Isongo/Masindi,"Plot 114, Lane 8, Kenyatta"
2917,John Otieno,82914021,070571469,john.otieno@gmail.com,1975-12-12,Female,Kiambu,Kiambu,Kihara,"Plot 56, Lane 16, Ruiru"
2918,Kaimenyi Wangari,89854522,010877149,kaimenyi.wangari@hotmail.com,1970-11-07,Male,Nyeri,Mukurweini,Gikondi,"House 410, Thika Avenue, Lenana"
2919,Isaiah Achieng Karanja,15998100,075276931,isaiah.karanja@yahoo.com,1992-12-08,Male,Kiambu,Kiambu,Ndumberi,"Plot 61, Lane 16, Kenyatta"
2920,Monica Senteu,35645457,072122019,monica.senteu@yahoo.com,1982-03-14,Female,Uasin Gishu,Kesses,Cheptiret/Kipchamo,"Plot 464, Lane 3, Moi Avenue"
2921,Erick Rachel Okello,36014440,078198402,erick.okello@outlook.com,2000-12-25,Male,Kilifi,Ganze,Sokoke,"Plot 247, Lane 6, Kangundo"
2922,Rachel Gakunyi Mworoa,29459871,078475375,rachel.mworoa@gmail.com,1988-04-14,Female,Mombasa,Changamwe,Airport,"House 108, Tom Mboya Drive, Kiambu Road"
2923,Moraa Omar,14511005,071182326,moraa.omar@outlook.com,1969-08-02,Male,Machakos,Kathiani,Mitaboni,"House 324, Thika Superhighway Drive, Kiambu Road"
2924,Kebaso Matoke,64943803,072475511,kebaso.matoke@gmail.com,1973-06-03,Female,Kisumu,Nyakach,South West Nyakach,"Plot 418, Lane 3, Ngong Road"
2925,Veronica Onditi Musyoka,17076255,010373781,veronica.musyoka@yahoo.com,1997-02-11,Male,Nakuru,Rongai,Solai,"Plot 365, Lane 3, Outering"
2926,Patrick Kiprotich Macharia,88619356,074704375,patrick.macharia@gmail.com,1975-11-03,Female,Bomet,Konoin,Embomos,"Plot 385, Lane 16, Thika Superhighway"
2927,Daniel Bett,57019856,077520260,daniel.bett@gmail.com,1959-06-06,Female,Turkana,Loima,Kotaruk/Lobei,"House 302, Mugumo Road, Likoni"
2928,Teresa Veronica Mwinyi,28206262,010699875,teresa.mwinyi@gmail.com,1998-09-27,Female,Bomet,Chepalungu,Siongiroi,"Plot 69, Lane 20, Juja"
2929,Mukami Jeremiah Mwirigi,27371884,010185548,mukami.mwirigi@gmail.com,1977-05-13,Female,Kiambu,Kikuyu,Sigona,"House 397, Parklands Avenue, Kenyatta"
2930,Mworoa Kemei,91341590,075509768,mworoa.kemei@gmail.com,2001-07-26,Male,Kakamega,Lugari,Lwandeti,"Plot 381, Lane 1, Ngong"
2931,Habakkuk Kipkemoi,34179644,079629077,habakkuk.kipkemoi@outlook.com,1960-01-16,Male,Nairobi,Kasarani,Ruai,"House 384, Athi River Drive, Ruiru"
2932,John Osebe,47756543,070282219,john.osebe@yahoo.com,1966-06-22,Female,Bomet,Bomet Central,Silibwet Township,"Plot 38, Lane 17, Jogoo"
2933,Samuel Mwikali,44656852,078948305,samuel.mwikali@yahoo.com,1950-04-20,Male,Kiambu,Githunguri,Githiga,"Plot 472, Lane 9, Kangundo"
2934,Mwende Kipchirchir Hassan,26128324,011769968,mwende.hassan@yahoo.com,1983-09-22,Female,Kilifi,Magarini,Garashi,"Plot 74, Lane 4, Mugumo"
2935,Wanjiku Hassan,16633532,010514446,wanjiku.hassan@outlook.com,1981-02-05,Male,Trans Nzoia,Saboti,Machewa,"House 325, Mugumo Road, Kikuyu"
2936,Nyambura Wafula Kimani,78060314,075176908,nyambura.kimani@gmail.com,1996-01-27,Female,Nakuru,Nakuru Town East,Kivumbini,"Plot 173, Lane 12, River Road"
2937,Otieno Wabomba,53755508,071245005,otieno.wabomba@hotmail.com,1966-10-16,Male,Turkana,Turkana East,Lokori/Kochodin,"House 248, Waiyaki Road, Langata"
2938,Wekesa Nafula Chepkorir,92227443,072719227,wekesa.chepkorir@gmail.com,1977-12-04,Female,Kakamega,Ikolomani,Idakho South,"Plot 21, Lane 18, Lavington"
2939,Nduku Ann Nafula,59431339,072335537,nduku.nafula@hotmail.com,2002-11-05,Female,Turkana,Turkana East,Kapedo/Napeitom,"Plot 258, Lane 13, Jogoo"
2940,Muema Kamotho,47468823,070714000,muema.kamotho@hotmail.com,1980-03-26,Male,Kiambu,Kikuyu,Kinoo,"Plot 97, Lane 14, Langata"
2941,Isaac Otieno,34131793,074920795,isaac.otieno@gmail.com,1986-07-07,Male,Meru,Buuri,Ruiri/Rwarera,"House 307, Juja Street, Langata"
2942,Achieng Owuor Karanja,73047046,011977281,achieng.karanja@gmail.com,1973-10-26,Male,Uasin Gishu,Moiben,Tembelio,"House 380, Uhuru Drive, Mombasa Road"
2943,Caroline Wairimu Ongaya,14829328,010178518,caroline.ongaya@gmail.com,2000-08-07,Female,Uasin Gishu,Ainabkoi,Kaptagat,"House 50, Langata Drive, Kasarani"
2944,Judith Okoth,35444694,074395512,judith.okoth@yahoo.com,1975-10-22,Male,Kisumu,Nyakach,South West Nyakach,"Plot 52, Lane 17, Kiambu"
2945,Njeri Munyori,30047069,011516650,njeri.munyori@hotmail.com,1998-09-27,Female,Trans Nzoia,Endebess,Matumbei,"House 49, Ruaraka Street, Tom Mboya"
2946,Naserian Koech,20253315,076634640,naserian.koech@outlook.com,1964-06-02,Male,Turkana,Turkana South,Katilu,"Plot 232, Lane 13, Ruaraka"
2947,Naisula Barasa,44887843,073338534,naisula.barasa@outlook.com,1996-05-06,Female,Nakuru,Gilgil,Gilgil,"Plot 361, Lane 9, Jogoo"
2948,Nyambane Chepkorir Nzioka,50482377,011535552,nyambane.nzioka@outlook.com,1955-08-17,Female,Kisumu,Kisumu West,North Kisumu,"Plot 70, Lane 3, Karen"
2949,Nanjala Awiti,78242493,073403798,nanjala.awiti@gmail.com,1971-03-13,Male,Bungoma,Webuye West,Sitikho,"Plot 171, Lane 17, Limuru"
2950,Auma Awino,25610550,077714998,auma.awino@outlook.com,1961-09-08,Female,Machakos,Kangundo,Kangundo Central,"Plot 176, Lane 8, Mugumo"
2951,Chepkirui Kagwe,62346547,070318793,chepkirui.kagwe@hotmail.com,2006-08-07,Male,Kilifi,Malindi,Ganda,"Plot 459, Lane 6, Parklands"
2952,Kanampiu Wafula,76205523,073868760,kanampiu.wafula@outlook.com,1970-11-04,Male,Trans Nzoia,Endebess,Endebess,"House 407, Langata Road, Langata"
2953,Pauline Kilonzo,59359775,011741823,pauline.kilonzo@yahoo.com,1983-02-07,Male,Kiambu,Kiambu,Kihara,"Plot 273, Lane 18, Kikuyu"
2954,Kathure Joseph Okello,29760957,011159467,kathure.okello@gmail.com,2004-09-01,Female,Kiambu,Kikuyu,Kinoo,"House 369, Athi River Road, Tom Mboya"
2955,Mutua Ndunda,28282183,078625967,mutua.ndunda@gmail.com,1989-05-23,Male,Nairobi,Kibra,Lindi,"Plot 144, Lane 17, Kiambu"
2956,Dennis Ongeri,30039564,071447269,dennis.ongeri@gmail.com,2005-12-18,Female,Kiambu,Githunguri,Githiga,"House 208, Ruaraka Drive, Kiambu Road"
2957,Muthuri Mwango,79872246,071723137,muthuri.mwango@yahoo.com,1962-08-06,Male,Kilifi,Rabai,Ruruma,"Plot 23, Lane 11, Mugumo"
2958,Monica Kevin Wekesa,31744118,073397228,monica.wekesa@gmail.com,1990-03-18,Female,Uasin Gishu,Ainabkoi,Kapsoya,"House 231, River Road Street, Kenyatta"
2959,Kinyua Jebet,31706858,010143010,kinyua.jebet@gmail.com,1958-01-13,Female,Machakos,Matungulu,Matungulu West,"Plot 141, Lane 11, Kitisuru"
2960,Leah Langat,70007583,071376670,leah.langat@outlook.com,1995-04-24,Female,Kilifi,Magarini,Adu,"Plot 204, Lane 10, Tom Mboya"
2961,Rebecca Naomi Chepkwony,44318062,011189216,rebecca.chepkwony@hotmail.com,1981-05-24,Male,Nakuru,Rongai,Soin,"House 216, Kiambu Road Drive, Uhuru"
2962,Catherine Mwendwa,77597242,070110022,catherine.mwendwa@gmail.com,1969-09-19,Female,Kiambu,Kiambu,Kihara,"Plot 343, Lane 9, Juja"
2963,Atieno Mutua,99885715,078933087,atieno.mutua@gmail.com,1986-05-27,Female,Machakos,Kathiani,Upper Kaewa/Iveti,"House 281, Kiambu Road, Kenyatta"
2964,Auma Maina,80122328,074961561,auma.maina@hotmail.com,1962-08-19,Female,Nakuru,Kuresoi North,Nyota,"Plot 197, Lane 20, Argwings Kodhek"
2965,Naisula Kipsang Mutua,41277403,070668151,naisula.mutua@yahoo.com,1997-09-26,Female,Kisumu,Kisumu Central,Market Milimani,"Plot 97, Lane 20, Parklands"
2966,Margaret Moses Ombati,47677050,070748000,margaret.ombati@gmail.com,1980-03-10,Male,Nairobi,Westlands,Kitisuru,"Plot 69, Lane 13, Lavington"
2967,Diana Kinyua Wachira,15838870,011445080,diana.wachira@gmail.com,1999-08-24,Female,Mombasa,Changamwe,Chaani,"Plot 397, Lane 19, River Road"
2968,Muthoni Sarah Kipkorir,40158481,070821627,muthoni.kipkorir@gmail.com,1972-05-03,Female,Nairobi,Kasarani,Njiru,"Plot 76, Lane 13, Waiyaki"
2969,Zechariah Flora Gikonyo,18651330,076871820,zechariah.gikonyo@gmail.com,1997-04-07,Male,Bungoma,Kanduyi,Buokhwe,"Plot 429, Lane 1, Tom Mboya"
2970,Edith Cherotich Muriuki,62991228,079276994,edith.muriuki@gmail.com,2001-07-18,Male,Bomet,Chepalungu,Siongiroi,"House 127, Karen Drive, Likoni"
2971,Mutisya Alexander Mulwa,28908977,076538604,mutisya.mulwa@gmail.com,1978-11-16,Female,Kilifi,Kilifi North,Mnarani,"House 343, Kasarani Drive, Ruaraka"
2972,Nabea Mwangi,88091841,077935111,nabea.mwangi@gmail.com,1988-08-11,Male,Nakuru,Nakuru Town East,Biashara,"House 139, Kiambu Drive, Parklands"
2973,Cynthia Gichuki,95115329,011423192,cynthia.gichuki@yahoo.com,2001-02-24,Male,Turkana,Turkana South,Kalamon,"House 413, Parklands Street, Kilimani"
2974,Kebaso Kipkoech,51861437,071292104,kebaso.kipkoech@gmail.com,2000-11-16,Male,Kakamega,Ikolomani,Idakho North,"House 39, Langata Street, Mugumo"
2975,Onsongo Mutua,99175850,075689576,onsongo.mutua@outlook.com,1976-04-09,Male,Kiambu,Kiambu,Kihara,"Plot 167, Lane 4, Kasarani"
2976,Jepkorir Collins Oduya,62901281,070314829,jepkorir.oduya@gmail.com,1966-10-22,Male,Nairobi,Kasarani,Kasarani,"Plot 210, Lane 11, Outering"
2977,Wabomba Mumo,86442878,073140559,wabomba.mumo@outlook.com,1968-08-23,Female,Nairobi,Dagoretti North,Kawangware,"Plot 225, Lane 2, Limuru"
2978,Adhiambo Joel Kenga,66844852,010204081,adhiambo.kenga@gmail.com,1976-07-15,Male,Mombasa,Jomvu,Mikindani,"House 3, Kitisuru Avenue, Outering"
2979,Syokau Mwangi,73393416,079403793,syokau.mwangi@gmail.com,1974-07-16,Male,Nyeri,Nyeri Town,Kiganjo/Mathari,"House 59, River Road Street, Likoni"
2980,Gitonga Jepkorir,57802228,072366485,gitonga.jepkorir@gmail.com,2001-07-25,Female,Kiambu,Limuru,Limuru Central,"Plot 404, Lane 9, Argwings Kodhek"
2981,Kipkirui Hannah Rotich,31311109,077933423,kipkirui.rotich@yahoo.com,1998-04-06,Female,Nairobi,Dagoretti North,Kilimani,"Plot 58, Lane 7, Langata"
2982,Jebiwott Nafula Koech,20135745,078919189,jebiwott.koech@yahoo.com,1986-08-13,Male,Machakos,Yatta,Matuu,"House 418, Ngong Road Road, Ngong"
2983,Elizabeth Momanyi,93620256,073282829,elizabeth.momanyi@hotmail.com,1991-06-08,Female,Bomet,Sotik,Ndanai/Abosi,"House 330, Ngong Road Avenue, Ruiru"
2984,Samuel Mwangolo,41979317,073858209,samuel.mwangolo@yahoo.com,1995-04-08,Male,Nairobi,Dagoretti North,Gatina,"Plot 314, Lane 4, Karen"
2985,Cynthia Kiprono Kioko,76738801,079250542,cynthia.kioko@gmail.com,1983-12-23,Male,Kisumu,Nyando,Kabonyo/Kanyagwal,"House 310, Tom Mboya Road, Kilimani"
2986,Jeremiah Kanana Tsuma,71523036,072896822,jeremiah.tsuma@gmail.com,1988-01-09,Female,Kiambu,Ruiru,Gatong'ora,"Plot 288, Lane 17, River Road"
2987,David Okoth Kivuva,63283704,070321892,david.kivuva@outlook.com,1966-12-04,Female,Nairobi,Dagoretti South,Mutuini,"Plot 399, Lane 11, Juja"
2988,Rweria Kagwe,15945022,010803032,rweria.kagwe@hotmail.com,1963-04-18,Male,Machakos,Kangundo,Kangundo North,"Plot 254, Lane 5, Ngong"
2989,Mwende Nyambane,37949530,011818051,mwende.nyambane@gmail.com,1961-04-21,Male,Bungoma,Mt. Elgon,Kapkateny,"Plot 12, Lane 20, Lavington"
2990,Opiyo Nasimiyu,34242013,011616087,opiyo.nasimiyu@gmail.com,1999-03-19,Male,Machakos,Kangundo,Kangundo West,"Plot 193, Lane 20, Kasarani"
2991,Stephen Mungai,18644890,074810539,stephen.mungai@gmail.com,1997-09-05,Female,Uasin Gishu,Kesses,Racecourse,"Plot 32, Lane 2, Westlands"
2992,Jepchumba Bridget Nanjala,80121095,072234997,jepchumba.nanjala@hotmail.com,1976-12-22,Female,Mombasa,Kisauni,Bamburi,"House 252, Langata Street, Kikuyu"
2993,Barnabas Simiyu Githinji,47563341,075676313,barnabas.githinji@gmail.com,1997-12-15,Male,Kiambu,Lari,Kamburu,"Plot 257, Lane 15, Likoni"
2994,Sharon Lydia Naliaka,12768877,011788685,sharon.naliaka@yahoo.com,1960-05-20,Female,Kisumu,Seme,West Seme,"Plot 385, Lane 17, Langata"
2995,Dorothy Flora Muema,29836833,070171725,dorothy.muema@outlook.com,1976-06-16,Female,Kakamega,Khwisero,Kisa Central,"Plot 361, Lane 3, Juja"
2996,Kipkemoi Mutinda,91989541,076640030,kipkemoi.mutinda@gmail.com,1960-03-16,Male,Kakamega,Mumias East,Lusheya/Lubinu,"Plot 319, Lane 5, Mombasa Road"
2997,Kipkorir Mutisya Jebet,88184359,010396628,kipkorir.jebet@gmail.com,1992-06-06,Female,Trans Nzoia,Kiminini,Kiminini,"House 478, Kitisuru Drive, Parklands"
2998,Kipkemboi Lois Ndunda,85835230,072255847,kipkemboi.ndunda@yahoo.com,1982-01-08,Male,Bomet,Sotik,Chemagel,"House 410, Parklands Drive, Mugumo"
2999,Mwikali Chepngeno,48312600,070140292,mwikali.chepngeno@yahoo.com,1981-10-03,Female,Kakamega,Mumias West,Etenje,"House 92, Kangundo Drive, Lenana"
3000,Kipsang Kwamboka Munyori,99899818,074898754,kipsang.munyori@gmail.com,2005-04-13,Male,Kiambu,Githunguri,Githiga,"Plot 401, Lane 6, Kangundo"
3001,Kariuki Muriuki Baya,77374549,078718879,kariuki.baya@hotmail.com,1973-08-16,Male,Machakos,Matungulu,Matungulu West,"Plot 394, Lane 13, Likoni"
3002,Naliaka Ezekiel Cherono,42040774,078575503,naliaka.cherono@outlook.com,1968-12-13,Male,Machakos,Machakos Town,Kalama,"Plot 219, Lane 14, Juja"
3003,Kagendo Grace Chepkorir,26023992,076744988,kagendo.chepkorir@yahoo.com,1989-08-10,Female,Nairobi,Dagoretti North,Kileleshwa,"Plot 297, Lane 20, Jogoo"
3004,Jepkoech Vincent Rono,98976113,011675627,jepkoech.rono@outlook.com,1995-11-07,Male,Nairobi,Lang'ata,Karen,"House 189, Lavington Road, Juja"
3005,Onsongo Nduku Rimberia,36078869,072985130,onsongo.rimberia@gmail.com,1977-01-22,Male,Kisumu,Nyando,Kabonyo/Kanyagwal,"Plot 88, Lane 2, Likoni"
3006,Awiti Mutwiri Mohamed,64757706,076702368,awiti.mohamed@gmail.com,1982-02-09,Male,Bungoma,Kabuchai,Kabuchai/Chwele,"House 411, Parklands Street, Kitisuru"
3007,Wachira Mworoa Ndegwa,82338242,076486983,wachira.ndegwa@gmail.com,1988-08-03,Female,Kiambu,Lari,Kijabe,"House 65, Thika Avenue, Likoni"
3008,Florence Faith Mitei,97041811,079693937,florence.mitei@gmail.com,1995-10-19,Female,Uasin Gishu,Turbo,Kamagut,"Plot 137, Lane 16, Juja"
3009,Caroline Allan Mwakideu,51070269,011134822,caroline.mwakideu@gmail.com,1974-07-21,Male,Meru,Igembe North,Antuamburi,"Plot 354, Lane 15, Uhuru"
3010,Auma Judy Namukhula,60944831,011567670,auma.namukhula@yahoo.com,1990-08-04,Male,Nairobi,Westlands,Kitisuru,"Plot 396, Lane 15, River Road"
3011,Andrew Sarah Musyoka,84093132,078355587,andrew.musyoka@gmail.com,1969-12-14,Male,Bungoma,Kanduyi,Marakaru/Tuuti,"Plot 346, Lane 9, Lavington"
3012,Paul Musyoka Owuor,16063659,072462242,paul.owuor@gmail.com,1991-02-08,Male,Nairobi,Lang'ata,South C,"House 202, Argwings Kodhek Road, Kasarani"
3013,Jepchumba Faith Mitei,65398789,071661745,jepchumba.mitei@yahoo.com,1971-10-04,Female,Kiambu,Kabete,Muguga,"Plot 118, Lane 13, Kenyatta"
3014,Kipkorir Teresa Wachira,75481231,075932571,kipkorir.wachira@yahoo.com,1947-12-06,Female,Kiambu,Kabete,Gitaru,"House 442, Likoni Drive, Kikuyu"
3015,Simiyu Ndunge Koross,29120748,072280304,simiyu.koross@outlook.com,1991-04-19,Female,Kakamega,Butere,Marama Central,"House 417, Ngong Road Avenue, Thika Superhighway"
3016,Ongeri Cherono Sigei,82217715,071628051,ongeri.sigei@gmail.com,2003-09-17,Male,Nakuru,Gilgil,Murindat,"Plot 414, Lane 6, Kitisuru"
3017,Daniel Simon Kiprono,54562182,011227948,daniel.kiprono@hotmail.com,1998-05-28,Female,Nyeri,Kieni,Mweiga,"House 98, Westlands Street, Argwings Kodhek"
3018,Wanyonyi Hannah Wachira,12425407,072235113,wanyonyi.wachira@yahoo.com,1976-08-06,Male,Nairobi,Dagoretti South,Uthiru,"Plot 335, Lane 17, Lavington"
3019,Cecilia Malachi Auma,99392901,010329770,cecilia.auma@yahoo.com,1964-04-27,Male,Nakuru,Naivasha,Biashara-Naivasha,"House 6, Garden Estate Drive, Thika"
3020,Kemunto Gakii Kamande,70746842,010574169,kemunto.kamande@gmail.com,1984-12-04,Male,Bungoma,Webuye East,Ndivisi,"House 21, Ruiru Street, Kikuyu"
3021,Vincent Dennis Muthoka,53165359,079795569,vincent.muthoka@gmail.com,1994-08-01,Male,Kiambu,Limuru,Ndeiya,"Plot 4, Lane 12, Uhuru"
3022,Micah Awiti Ndunge,88900318,074352560,micah.ndunge@gmail.com,1976-12-18,Female,Nairobi,Dagoretti South,Uthiru,"House 444, Outering Street, Westlands"
3023,Edith Kipkirui Wekesa,53197870,078920573,edith.wekesa@yahoo.com,1974-04-03,Male,Kakamega,Lugari,Chekalini,"Plot 324, Lane 2, Ngong Road"
3024,Florence Charity Khaemba,15241105,074643355,florence.khaemba@gmail.com,1992-10-14,Male,Nyeri,Mathira,Magutu,"Plot 108, Lane 13, Kikuyu"
3025,Njeri Kiprotich Momanyi,72704371,072183041,njeri.momanyi@hotmail.com,1955-10-22,Female,Kiambu,Githunguri,Githiga,"Plot 318, Lane 17, Moi Avenue"
3026,Nicholas Muthoni Chepkorir,49527087,072855776,nicholas.chepkorir@gmail.com,1993-09-16,Male,Nairobi,Westlands,Kitisuru,"Plot 129, Lane 13, Outering"
3027,Charity Kevin Masinde,36947634,073300589,charity.masinde@hotmail.com,1978-07-22,Male,Kakamega,Shinyalu,Isukha West,"Plot 83, Lane 9, Thika"
3028,Mworoa Nashipae Musyimi,95928498,078883828,mworoa.musyimi@gmail.com,1987-01-06,Female,Nyeri,Mukurweini,Mukurwe-ini West,"Plot 320, Lane 17, Tom Mboya"
3029,Christopher Malachi Jepkorir,73387827,071275059,christopher.jepkorir@gmail.com,1993-03-28,Female,Nyeri,Othaya,Karima,"Plot 125, Lane 12, Likoni"
3030,Kipkirui Philemon Otieno,72819416,011283741,kipkirui.otieno@gmail.com,1954-02-10,Female,Nakuru,Rongai,Soin,"Plot 347, Lane 3, Kiambu"
3031,Timothy Agnes Mugo,68956116,078207362,timothy.mugo@gmail.com,1986-06-17,Female,Trans Nzoia,Cherangany,Motosi,"Plot 423, Lane 18, Parklands"
3032,Achieng Gladys Githinji,47454940,079643519,achieng.githinji@gmail.com,1989-03-23,Female,Turkana,Turkana West,Letea,"House 23, Athi River Drive, Garden Estate"
3033,Wanjiru Aaron Lubanga,86136015,078664490,wanjiru.lubanga@gmail.com,1992-07-10,Female,Uasin Gishu,Soy,Kipsomba,"House 2, Uhuru Road, River Road"
3034,Nanjala Mukhwana Mitei,42028857,075372972,nanjala.mitei@yahoo.com,1997-11-10,Male,Kakamega,Butere,Marama West,"House 105, Westlands Road, Waiyaki"
