beneficiary_id,full_name,identification_number,telephone,email,date_of_birth,gender,county,sub_county,ward,address,registration_date,status,tech_track,cohort,mentor,project_area,completion_status
TECH-001164,t. r. opiyo,60 564 531,0793-347-51,teresa.opiyo@hotmail.com,1968-10-09,female,Bungoma,Webuye West,Matulo,"Plot 277, Lane 19, Mugumo",2025-06-25,I,Cloud Computing,Cohort 1,Dr. Aaron Nduku,AgriTech,On Hold
TECH-001165,OWUOR GITONGA,90224792,+254 117-593-71,owuor.gitonga@gmail.com,1984-05-15,male,Nairobi,Kibra,Laini Saba,"Plot 462, Lane 1, Kileleshwa",10/12/2024,A,Mobile Development,Cohort 3,Dr. Daniel Musyoka,AgriTech,Active
TECH-001166,KARANJA ESTHER ESTHER,78 835 811,078750993,esther.karanja@hotmail.com,1967-03-11,female,Nakuru,Kuresoi North,Kamara,"House 439, Waiyaki Drive, Kasarani",2024-07-01,I,Software Engineering,Cohort 1,Dr. Daniel Musyoka,Clean Energy,Active
TECH-001167,mutisya kirotich,30513743 ,072 650 263,mutisya13@yahoo.com,06-15-2005,Male,Kakamega,Mumias West,Musanda,"Plot 122, Lane 14, Limuru",02/09/2024,Active,Data Engineering,Cohort 03,Dr. Mary Akinyi,Fintech,On Hold
TECH-001168,nashipae keney,2013-5658,+25476369155,nashipae61@outlook.com,1999-08-04,male,Uasin Gishu,Moiben,Sergoit,"Plot 65, Lane 5, Likoni",28-Nov-2024,A,Cloud Computing,Cohort 3,Prof. Victor Kioko,Clean Energy,Active
TECH-001169,AWITI ISAIAH KAMAU,77431786,+254 107-218-31,a.k@hotmail.com,1987-11-18,male,Nairobi,Dagoretti South,Ngando,"Plot 32, Lane 4, Argwings Kodhek",24-11-2026,A,Data Science,Cohort 3,Eng. John Wekesa,HealthTech,Withdrawn
TECH-001170,philemon kamoth,4272-4072,076713474,pkamotho@outlook.com,1997-10-24,female,Trans Nzoia,Cherangany,Motosi,"Plot 296, Lane 13, Westlands",08/05/2024,I,Cybersecurity,Cohort 1,Dr. Collins Mwania,EdTech,Withdrawn
TECH-001171,deborah awiti,33535297,+254 764-217-27,deborah.awiti@gmail.com,23-Jan-81,M,BOMET,BOMET CENTRAL,MUTARAKWA,"Plot 309, Ln 20, Kikuyu",02-03-2025,A,Data Science,COHORT 3,Eng. Martin Kasina,Clean Energy,Active
TECH-001172,jebiwott njorogee,57 535 503,072123511,jnjoroge67@gmail.com,03-07-1985,FEMALE,Machakos,Mavoko,Athi River,"Plot 424, Lane 2, Garden Estate",26-07-2026,inactive,Data Engineering,Cohort  1,Eng. Gilbert Mutisya,Fintech,Completed
TECH-001173,kanana muniori,62386745,+254 765-165-95,kananamunyori@gmail.com,01-15-1958,F,Uasin Gishu,Kesses,,"Plot 428, Ln 20, Kasarani",07-Apr-2024,,AI/ML,C-1,Eng. Faith Nashipae,Logistics,On Hold
TECH-001174,OWUOR MOKUA,9964-6907,079959597,owuor.mokua@gmail.com,1983-09-13,female,Kiambu,Ruiru,Kiuu,"House 424, Westlands Road, Kiambu Road",20/05/2026,I,Cybersecurity,Cohort 2,Prof. Mercy Nduku,Clean Energy,Completed
TECH-001175,"awiti, deborah",33-535-297,254 764 217 27,deborah.awiti@gmail.com,23-Jan-81,M,BOMET,BOMET CENTRAL,MUTARAKWA,"Plot 309, Ln 20, Kikuyu",02-03-2025,A,Data Science,COHORT 3,Eng. Martin Kasina,Clean Energy,Active
TECH-001176,WAMALWA GITONRGA,8001-9294,+25476379678,wamalwa.gitonga@yahoo.com,1975-07-19,male,Trans Nzoia,Kiminini,Hospital,"House 200, Likoni Drive, Ngong",08-11-2026,I,DevOps,Cohort 2,Prof. Daniel Mutisya,Clean Energy,Active
TECH-001177,KEVIN WEKESA,21646351,+254 782-909-88,kevin.wekesa@gmail.com,2005-07-25,female,Kilifi,Magarini,Sabaki,"House 124, Ruaraka Road, Waiyaki",2025-12-30,I,Mobile Development,Cohort 3,Prof. Robert Kamau,Logistics,On Hold
TECH-001178,KIPNGETICH NAPWIRE,60-984-196,+254 108-472-63,NULL,1978-12-06,male,NAIROBI,WESTLANDS,KITISURU,"House 320, Kenyatta Drive, Moi Avenue",23-06-2026,A,Data Science,Cohort 1,Eng. Martin Kasina,Fintech,Active
TECH-001179,ISAIAH OWOOR,92455201,+254 701-343-91,owuorisaiah@gmail.com,1996-09-08,male,Bungoma,Webuye West,Bokoli,"House 95, Mugumo Road, Athi River",2026-08-05,A,Software Engineering,Cohort 2,Dr. Allan Mumo,Logistics,Active
TECH-001180,JEBIWOTT NJOOROGE,57535503,+254 721-235-11,jnjoroge@gmail.com,03-07-1985,FEMALE,Machakos,Mavoko,Athi River,"Plot 424, Lane 2, Garden Estate",26-07-2026,inactive,Data Engineering,Cohort  1,Eng. Gilbert Mutisya,Fintech,Completed
TECH-001181,naliaka kariuki,64 387 805,254 119 786 93,kariuki.naliaka@outlook.com,1993-05-03,male,Nairobi,Kibra,Lindi,"House 213, Ngong Road Street, Lavington",2025-09-18,A,Data Engineering,NA,Dr. Joy Kaloki,HealthTech,Active
TECH-001182,margaret ndegwa, 37735363,+254 742 196 06,margaret.ndegwa@gmail.com,1953-02-13,female,Kisumu,Nyakach,Central Nyakach,"Plot 40, Lane 16, Likoni",2024-06-07,I,Data Engineering,Cohort 2,Eng. Anne Momanyi,AgriTech,On Hold
TECH-001183,AUMA KAGNOGO,24 651 096,011155161,auma.kangogo@gmail.com,1990-08-13,female,Turkana,Turkana South,Lobokat,"House 369, Ngong Avenue, Thika",NA,I,,Cohort 1,Dr. Grace Wanjiku,E-Commerce,Withdrawn
TECH-001184,kipngetich cherotich nabea,19971406,+254 731-083-80,kipngetich.nabea@gmail.com,1972-01-10,male,Nakuru,Kuresoi South,Amalo,"Plot 140, Lane 10, Mugumo",27-08-2025,A,AI/ML,Cohort 1,Eng. Anthony Wanyonyi,E-Commerce,On Hold
TECH-001185,anyango kipkemui, 76604568,0783.370.55,akipkemoi@outlook.com,2000-01-15,male,Nairobi,Westlands,Parklands,"House 373, Kitisuru Road, Kikuyu",13-Oct-26,I,Cloud Computing,Cohort 2,Prof. Isaiah Kasina,EdTech,Withdrawn
TECH-001186,gitobu kamande, 85614882,+25477703399,gitobu64@yahoo.com,1990-01-04,male,Kisumu,Seme,North Seme,"Plot 420, Lane 15, Moi Avenue",13-01-2026,A,Data Science,Cohort 3,Eng. Isaac Mutua,Clean Energy,On Hold
TECH-001187,judy kiprotick,5205-7523,+254 735-344-39,judy37@gmail.com,1975-09-06,female,Nyeri,Nyeri Town,Kamakwa/Mukaro,"House 339, Ruaraka Drive, Karen",2024-04-14,I,Cybersecurity,Cohort 3,Prof. Mercy Nduku,Logistics,On Hold
TECH-001188,waithera hassan,90 267 569,0711-480-85,w.h@gmail.com,1983-07-09,male,Nyeri,NA,Chinga,"House 108, Mombasa Road Drive, Kenyatta",09-Nov-2026,I,Mobile Development,Cohort 3,Dr. Jeremiah Kioko,EdTech,Withdrawn
TECH-001189,gitobu kamande,85-614-882,0777.033.99,gitobu@yahoo.com,1990-01-04,male,Kisumu,Seme,North Seme,"Plot 420, Lane 15, Moi Avenue",13-01-2026,A,Data Science,Cohort 3,Eng. Isaac Mutua,Clean Energy,On Hold
TECH-001190,RIMBERIA OMAR,22388317,+254 756-792-24,r.o@yahoo.com,1970-09-21,male,Kakamega,Lugari,NULL,"Plot 383, Lane 17, Ngong Road",20240420,A,Cybersecurity,Cohort 3,Dr. Harun Mwikali,E-Commerce,Completed
TECH-001191,muriuki cecilia jebet,82041503,+254 717-950-97,muriuki_jebet@hotmail.com,1993-04-10,male,Nairobi,Lang'ata,Mugumu-ini,"House 94, Kangundo Avenue, River Road",20250725,I,Data Science,Cohort 3,Prof. Robert Kamau,EdTech,Withdrawn
TECH-001192,wachira jonah sigei,92-147-935,+254 717-576-58,wachira.sigei@outlook.com,1985-09-08,male,Kiambu,Lari,Kinale,"Plot 260, Lane 7, Kasarani",2025-02-18,I,DevOps,Cohort 2,Prof. Catherine Chepkorir,Logistics,Withdrawn
TECH-001193,atieno atmhan, 70692728,+254 702-398-53,atienoathman@gmail.com,1970-01-28,female,Kiambu,Kiambu,Ndumberi,"House 441, Thika Superhighway Street, Mugumo",21/03/2024,I,Cloud Computing,Cohort 1,Prof. Kevin Muriuki,HealthTech,Completed
TECH-001194,MERCY KEMEI,49353426,+254 744-699-61,mercy_kemei@gmail.com,1981-10-01,female,Nairobi,Westlands,Kangemi,"House 439, Garden Estate Avenue, Ruiru",2024-03-24,I,Data Engineering,Cohort 3,Prof. Victor Kioko,Fintech,Active
TECH-001195,"SIGEI, SIMON MWANIA", 97389730,+25411496418,simon.sigei@yahoo.com,1982-01-12,female,Mombasa,Mvita,Mji wa Kale,"Plot 232, Lane 15, Limuru",23-06-2026,I,Data Science,Cohort 1,Dr. Jonah Kasina,Fintech,Active
TECH-001196,alice michael gitau, 48226449,0103.435.41,alice.gitau@gmail.com,1978-10-04,male,Trans Nzoia,Saboti,Tuwani,"House 297, Moi Avenue Street, Ngong Road",28-Nov-2026,I,Data Engineering,Cohort 2,Dr. Harun Mwikali,HealthTech,On Hold
TECH-001197,CHERONO SIGETI,8614-0861,0735-708-72,cheronosigei@yahoo.com,05/11/1989,FEMALE,Kiambu,Ruiru,Gatong'ora,Plot152Lane18RiverRd,2025-10-02,Active,Cybersecurity,Cohort  1,Eng. Ezekiel Mumo,AgriTech,Completed
TECH-001198,JEPCHUMBA KEMEI,50511614,+254 786-064-81,jepchumba.kemei@gmail.com,1980-10-28,male,Nakuru,Molo,Elburgon,"Plot 285, Lane 9, Lavington",2026-12-24,A,Cybersecurity,Cohort 3,Dr. Joel Muthoka,Clean Energy,On Hold
TECH-001199,c. k. kioko,76738801 ,0792-505-42,cynthia.kioko@gmail.com,1983-12-23,male,Kisumu,Nyando,Kabonyo/Kanyagwal,"House 310, Tom Mboya Road, Kilimani",30/04/2026,A,Data Science,Cohort 3,Eng. Anthony Wanyonyi,Fintech,Withdrawn
TECH-001200,RUTH ONSONGO,46545801,+254 746-903-90,onsongoruth@yahoo.com,1964-01-23,male,Machakos,Matungulu,Matungulu West,"Plot 129, Lane 15, Mombasa Road",30-Apr-24,A,DevOps,Cohort 2,Eng. Peter Ochieng,E-Commerce,Withdrawn
TECH-001201,MUTHONI KVIUVA,44065587,+254 787-887-38,mkivuva@yahoo.com,1987-06-08,male,Nairobi County,Kibra,Sarang'ombe,"Plot 178, Lane 11, Kenyatta",09-10-2026,A,Data Engineering,Cohort 3,Eng. Isaac Mutua,Clean Energy,On Hold
TECH-001202,robert wachira,31193066,+254 721-319-87,robert.wachira@gmail.com,1975-05-18,male,Nakuru,Gilgil,Mbaruk/Eburu,"Plot 285, Lane 4, Ngong",2026-01-10,A,Cybersecurity,Cohort 3,Eng. Ezekiel Mumo,Logistics,Active
TECH-001203,"BETT, GATHONI",71-524-281,072 589 739,gathoni.bett@gmail.com,2003-05-21,male,Machakos,Machakos Town,Mutituni,"Plot 406, Lane 20, Parklands",17-01-2024,I,Mobile Development,Cohort 1,Eng. Peter Ochieng,Logistics,Completed
TECH-001204,"auma, janet benjamin",87 241 350,25475310888,janet.auma@gmail.com,1985-08-24,male,BOMET,Chepalungu,Nyongores,"Plot 480, Lane 8, Kiambu Road",30/10/2024,A,AI/ML,Cohort 3,Dr. Mary Akinyi,AgriTech,On Hold
TECH-001205,CHRISTOPHER KAMOTOHO,55-299-368,079 385 719,christopherkamotho@outlook.com,1990-10-10,female,MACHAKOS,Mavoko,Kinanie,"House 443, Kitisuru Avenue, Outering",04-Jan-2026,A,Data Science,Cohort 2,Dr. Sarah Mutua,EdTech,On Hold
TECH-001206,caroline nekeesa,50-546-917,+254 739-823-47,carolinenekesa@gmail.com,1994-06-02,male,KIAMBU,KIKUYU,NACHU,"Plot 174, Lane 11, River Road",04/08/2025,A,Mobile Development,Cohort 3,Eng. John Wekesa,EdTech,Completed
TECH-001207,JOEL KIMANI,94759650,+254 724-550-27,joel.kimani@yahoo.com,1972-02-20,female,Nairobi,Dagoretti South,Riruta,"Plot 190, Lane 16, Thika",20260810,I,DevOps,Cohort 3,Eng. Martin Kasina,EdTech,Completed
TECH-001208,"wachira, wairimu rweria",15-021-097,254 704 071 16,wairimu.wachira@outlook.com,1986-10-15,female,Kakamega,Matungu,Khalaba,"Plot 180, Lane 14, Juja",10/01/2026,I,Data Science,Cohort 1,Eng. Ezekiel Mumo,Fintech,On Hold
TECH-001209,B. N. NJUGUNA,13 254 023,254 737 622 33,beatrice.njuguna@outlook.com,1985-02-27,female,Bungoma,Webuye West,Matulo,"House 331, Thika Road, Ruaraka",28/04/2024,I,Software Engineering,Cohort 2,Dr. Joy Kaloki,Clean Energy,Completed
TECH-001210,musyimi john, 53305731,25470984832,john55@hotmail.com,1980-02-23,Female,Mombasa,Kisauni,Mtopanga,"Plot 443, Lane 15, Kasarani",04-Oct-26,Pending,Cloud Computing,Cohort 03,Prof. Obadiah Mwania,AgriTech,Active
TECH-001211,martha nekesa,7541-3577,011 439 150,martha.nekesa@gmail.com,1993-04-04,female,Trans Nzoia,Endebess,Chepchoina,"House 438, Ruiru Avenue, Kiambu Road",2024-05-06,I,AI/ML,Cohort 1,Eng. Gilbert Mutisya,E-Commerce,On Hold
TECH-001212,ongeri mutheu joel,81309530 ,25475924317,mutheu.ongeri@hotmail.com,1992-07-11,male,KIAMBU,LARI,KIJABE,"Plot 148, Lane 17, Likoni",05/23/2024,A,Cybersecurity,Cohort 2,Prof. Robert Kiema,E-Commerce,Completed
TECH-001213,SHARON NANJALE,35 520 607,079275895,nanjalasharon@hotmail.com,01-May-95,female,Machakos,Mavoko,Athi River,Plot 466 Lane 20 Parklands,10-29-2026,active,Mobile Development,cohort 3,Prof. Kevin Muriuki,AgriTech,On Hold
TECH-001214,simon mwaniia,99716761,+254 765-425-84,simon.mwania@gmail.com,2003-07-12,male,Nakuru,Nakuru Town West,Barut,"House 1, Langata Avenue, Mombasa Road",20240302,I,Mobile Development,Cohort 3,Eng. Anthony Wanyonyi,E-Commerce,Completed
TECH-001215,MUTISYA KIPROTIHC, 30513743,0726.502.63,mutisya49@yahoo.com,06-15-2005,Male,Kakamega,Mumias West,Musanda,"Plot 122, Lane 14, Limuru",02/09/2024,Active,Data Engineering,Cohort 03,Dr. Mary Akinyi,Fintech,On Hold
TECH-001216,githua achieng,88 960 861,0702.120.18,agithua@gmail.com,07/18/2003,FEMALE,Nairobi,Dagoretti North,Kawangware,"plot 87, lane 19, ngong road",25/11/2026,I,AI/ML,Cohort  3,Eng. Anthony Wanyonyi,Clean Energy,Completed
TECH-001217,GEORGE JEPKOECH, 18979224,+254 756 074 12,george.jepkoech@hotmail.com,1990-07-23,female,Kakamega,Butere,Marama South,"House 306, Mombasa Road Drive, Karen",05-09-2025,A,Cybersecurity,Cohort 1,Dr. Harun Mwikali,HealthTech,Completed
TECH-001218,edward  stephen  ombati,7017-3215,011557420,e.ombati@hotmail.com,1981-06-15,M,,Ruiru,Kahawa Wendani,Plot453Lane13Thika,NA,NA,Cloud Computing,Cohort 01,Dr. Jonah Kasina,Clean Energy,Active
TECH-001219,ANYANGO ONSONGO, 99309976,25411469262,anyango.onsongo@yahoo.com,1967-10-05,female,Mombasa,Mvita,Tononoka,"House 425, Limuru Street, Kilimani",11-09-2024,I,AI/ML,Cohort 1,Eng. Brian Mulwa,Clean Energy,On Hold
TECH-001220,MBAKA REBECCA MWOROA,6310-1260,+254 774-850-61,mbaka.mworoa@hotmail.com,1966-02-11,female,Kiambu,Kabete,Kabete,"House 307, Mombasa Road Drive, Ngong",20-Apr-2026,I,Software Engineering,Cohort 1,Prof. James Mwangi,EdTech,Completed
TECH-001221,AKINYI KOEH,43866730 ,076 453 854,a.koech@yahoo.com,1956-05-06,female,Nakuru,NA,Marioshoni,"House 153, Juja Road, Kiambu Road",23/12/2025,,AI/ML,Cohort 2,Dr. Aaron Nduku,EdTech,On Hold
TECH-001222,ODUYA EDWARD KAMAU,96974887,+254 786-656-43,oduya.kamau@gmail.com,1996-04-17,female,Nyeri,Nyeri Town,Kamakwa/Mukaro,"Plot 171, Lane 19, Tom Mboya",11/10/2024,A,Software Engineering,Cohort 2,Dr. Sarah Mutua,Logistics,On Hold
TECH-001223,S. G. LUBANGA,46160937 ,0115.370.17,senteu.lubanga@yahoo.com,1997-07-24,male,Mombasa,Likoni,Bofu,"Plot 406, Lane 10, Outering",20260530,,DevOps,NA,Eng. Anthony Wanyonyi,E-Commerce,Withdrawn
TECH-001224,BETT GATHONI,7152-4281,+254 725-897-39,gathoni.bett@gmail.com,2003-05-21,male,Machakos,Machakos Town,Mutituni,"Plot 406, Lane 20, Parklands",17-01-2024,I,Mobile Development,Cohort 1,Eng. Peter Ochieng,Logistics,Completed
TECH-001225,wangeci nnajala,73841910,+254 785-017-09,wang@hotmail.com,04/25/1992,M,NA,Ikolomani,Idakho East,"Plot 231, Lane 4, Outering",20261227,pending,Cybersecurity,Cohort 02,Prof. James Mwangi,EdTech,Completed
TECH-001226,MWIRIGI KIPNGETIICH,16774455 ,+25472341175,mwirigi_kipngetich@gmail.com,1993-05-25,male,Kisumu,Seme,West Seme,"House 98, Kasarani Drive, Lenana",01-Jul-2025,A,Cybersecurity,Cohort 2,Eng. John Wekesa,Fintech,On Hold
TECH-001227,kipngetich cherotich nabea,19971406,+254 731-083-80,kipngetich_nabea@gmail.com,1972-01-10,male,Nakuru,Kuresoi South,Amalo,"House 101, Jogoo Avenue, Mugumo",27-08-2025,A,AI/ML,Cohort 1,Eng. Anthony Wanyonyi,E-Commerce,On Hold
TECH-001228,f. r. osebe,41809725 ,25477114397,faith.osebe@yahoo.com,NULL,male,NULL,Kapseret,Ngeria,,2024-04-24,A,Mobile Development,Cohort 1,Prof. James Mwangi,EdTech,On Hold
TECH-001229,wafula omodi,8998-4645,254 701 034 85,wafulaomondi@outlook.com,1988-02-28,male,Nairobi,Kasarani,Njiru,"Plot 228, Lane 6, Uhuru",10-11-2025,A,AI/ML,Cohort 1,Prof. Victor Kioko,AgriTech,Withdrawn
TECH-001230,otieno kipchirchir kathure,85251775 ,0704.701.88,kipchirchir.otieno@hotmail.com,1995-02-21,female,Trans Nzoia,Cherangany,Kaplamai,"Plot 405, Lane 6, Moi Avenue",20-Dec-2026,I,Data Science,Cohort 2,Dr. Jonah Kasina,IoT,On Hold
TECH-001231,matoke miriam, 11951278,071 132 654,NULL,1998-12-06,female,Kisumu,Kisumu Central,Shauri Moyo,"Plot 161, Lane 7, Lavington",27/04/2024,A,Cybersecurity,Cohort 1,Eng. Peter Ochieng,IoT,Active
TECH-001232,C. K. NJOROGE, 47173534,254 708 652 44,cynthia.njoroge@outlook.com,1998-01-03,female,Trans Nzoia,Endebess,Chepchoina,"House 78, Athi River Drive, Kilimani",28-06-2025,I,DevOps,Cohort 3,Prof. Robert Kamau,E-Commerce,Completed
TECH-001233,a. kebaso, 78782838,0791.469.82,amos.kebaso@gmail.com,1974-02-02,male,Nyeri,Kieni,Gatarakwa,"House 306, Mugumo Avenue, Kiambu Road",13-09-2024,I,Software Engineering,Cohort 2,Eng. Anne Momanyi,EdTech,Completed
TECH-001234,KILONZO ONONDI,20548786 ,0792.713.19,kilonzo_omondi@gmail.com,1999-04-27,male,Mombasa,Mvita,Tononoka,"Plot 254, Lane 12, Athi River",21-Aug-26,I,Cybersecurity,Cohort 3,Dr. Collins Mwania,Fintech,Completed
TECH-001235,ODHIAMBO MWIKALI TOWETT,77551168,+254 721-113-95,odhiambo.towett@gmail.com,2000-08-18,male,Meru,Tigania East,NA,"Plot 364, Lane 6, Waiyaki",2026-02-18,A,Data Science,Cohort 3,Dr. Aaron Nduku,Clean Energy,Withdrawn
TECH-001236,VERONICA KANAU,3228-0888,+254 773-956-77,v.kamau@outlook.com,1998-12-17,female,Meru,CentralImenti,Mwangathia,"House 291, Lenana Drive, Langata",2026-07-24,A,Data Science,Cohort 3,Prof. Robert Kamau,Fintech,Active
TECH-001237,"mwikali, kipkemboi cherotich",17-625-072,+254 741-126-88,kipkemboi.mwikali@gmail.com,1981-02-02,female,Nairobi,Dagoretti North,Kilimani,"Plot 314, Lane 2, Langata",08/03/2026,I,Mobile Development,Cohort 3,Dr. Grace Wanjiku,E-Commerce,Withdrawn
TECH-001238,kinyua kech,74 492 536,25476903357,kkoech@yahoo.com,1982-07-03,male,Kisumu,Kisumu Central,Market Milimani,"Plot 376, Lane 9, Kiambu Road",12/30/2026,I,Cybersecurity,Cohort 2,Dr. Lucy Otieno,E-Commerce,On Hold
TECH-001239,john kiprotich mukhwana,52137942,+254 738-566-03,j.mukhwana@gmail.com,1990-03-28,male,Machakos,Matungulu,Matungulu East,"Plot 377, Lane 3, Jogoo",30-08-2025,A,Mobile Development,Cohort 2,Eng. Anthony Wanyonyi,Clean Energy,Withdrawn
TECH-001240,muthuri gitonga,58384994,+254 731-335-81,muthuri.gitonga@gmail.com,1995-12-15,male,KIAMBU,Githunguri,NA,NA,20241216,A,Data Science,Cohort 3,Dr. Michael Gitonga,E-Commerce,Withdrawn
TECH-001241,anthony wangary, 72505408,0762.835.24,a.w@hotmail.com,1965-02-25,female,Nyeri,Nyeri Town,Kiganjo/Mathari,"Plot 411, Lane 9, Ngong",24/07/2024,I,Data Science,Cohort 3,Dr. Allan Mumo,Clean Energy,On Hold
TECH-001242,moraa otien,6813-6765,0713-070-36,moraa.otieno@yahoo.com,1977-01-05,female,Kisumu,Muhoroni,Ombeyi,"Plot 104, Lane 16, Mugumo",2024-12-29,A,AI/ML,Cohort 3,Eng. Martin Kasina,AgriTech,Active
TECH-001243,nabwire rimberia,34566728,254 112 923 19,nabwire.rimberia@gmail.com,1969-10-21,female,Nakuru,Nakuru Town West,Rhoda,"Plot 232, Lane 17, Outering",08-01-2026,A,Cloud Computing,Cohort 2,Prof. Robert Kamau,Clean Energy,On Hold
TECH-001244,atieno okello,58285562,+254 732-485-28,okelloatieno@gmail.com,NULL,male,,Endebess,Chepchoina,"House 200, Kitisuru Avenue, Garden Estate",26/08/2025,A,Data Science,Cohort 3,Dr. Aaron Nduku,HealthTech,Completed
TECH-001245,faith wngari,23873812,+254 722-770-62,faith.wangari@hotmail.com,1971-04-21,female,Meru,Igembe South,Athiru Gaiti,"Plot 146, Lane 12, Mombasa Road",20250731,I,Cloud Computing,Cohort 3,Eng. Martin Kasina,Logistics,Active
TECH-001246,REBECCA KTER,56590046 ,0764-297-00,r53@gmail.com,1987-11-18,male,Nairobi,Dagoretti South,Mutuini,"PLOT 235, LANE 8, TOM MBOYA",30-12-2024,I,Data Engineering,COHORT-03,Eng. Micah Kioko,HealthTech,On Hold
TECH-001247,LILIAN OKOTH MUSYOKA,62920955,+254 117-623-86,lilian.musyoka@outlook.com,1990-04-25,male,Kilifi,Rabai,Rabai/Kisurutini,"House 349, Thika Superhighway Avenue, Athi River",14/10/2025,I,Mobile Development,Cohort 1,Eng. Amos Nduku,Clean Energy,Withdrawn
TECH-001248,muthoni gikonyo,37402375,+254 757-575-94,m.gikonyo@outlook.com,1989-07-05,male,Machakos,Matungulu,Matungulu North,"House 368, Garden Estate Road, Parklands",2025-01-04,I,Cloud Computing,Cohort 3,Prof. Robert Kamau,E-Commerce,Withdrawn
TECH-001249,MUTUA KIPROP GIKONYO,11523452,+254 723-620-02,m.g@hotmail.com,1990-12-09,female,Kiambu,Ruiru,Kahawa Wendani,"House 395, Ngong Road, Uhuru",14-03-2024,I,Cybersecurity,Cohort 2,Eng. John Wekesa,HealthTech,Completed
TECH-001250,momanyi mokkua, 96194417,0112-481-48,mmokua@hotmail.com,1987-06-02,male,Nairobi,Dagoretti South,Mutuini,"Plot 208, Lane 18, Ruaraka",24-Sep-2024,I,Data Science,Cohort 3,Eng. Gilbert Mutisya,AgriTech,Withdrawn
TECH-001251,GITONGA OJERO,11 638 822,25411137491,gitonga63@yahoo.com,1997-05-16,female,Kilifi,Ganze,Jaribuni,"House 416, Kitisuru Street, Ruiru",20250420,A,Cybersecurity,Cohort 3,Dr. Lucy Otieno,E-Commerce,On Hold
TECH-001252,"kioko, kipngetich nyambura",80899398 ,+25478909749,NA,2001-04-19,male,NAIROBI,KASARANI,KASARANI,"House 61, Athi River Road, Moi Avenue",2024-07-16,A,Cloud Computing,Cohort 3,Dr. Harun Mwikali,HealthTech,On Hold
TECH-001253,WANGECI CHERUIYOT,74535895,+254 733-308-74,wangeci_cheruiyot@outlook.com,1978-06-27,male,Kiambu County,Kikuyu,Nachu,"Plot 440, Lane 10, Kilimani",2024-06-06,ACTIVE,Software Engineering,COHORT 3,Prof. Esther Ondieki,IoT,Withdrawn
TECH-001254,muthuri gitonga,58384994,+254 731-335-81,mgitonga@gmail.com,1995-12-15,male,KIAMBU,Githunguri,NA,"Plot 88, Lane 10, Mombasa Road",20241216,A,Data Science,Cohort 3,Dr. Michael Gitonga,E-Commerce,Withdrawn
TECH-001255,M. WANGARI,7325-2068,073198143,muriuki.wangari@hotmail.com,1998-01-27,male,Kilifi,Rabai,Rabai/Kisurutini,"House 208, Juja Avenue, Uhuru",20241214,I,Cybersecurity,Cohort 3,Eng. Isaac Mutua,HealthTech,On Hold
TECH-001256,owuor kengaa,86 471 037,+25474863112,kengaowuor@gmail.com,1975-03-13,male,Kiambu,Limuru,Ndeiya,,2026-10-06,A,Mobile Development,NA,Prof. Robert Kamau,EdTech,Completed
TECH-001257,rose mokua, 18024377,25474951089,rose.mokua@gmail.com,NA,male,MERU,SOUTH IMENTI,ABOGETA WEST,,09/02/2026,NULL,Data Science,Cohort 2,Prof. David Kiprotich,Clean Energy,On Hold
TECH-001258,joel nyambura kipchirchir,1154-6923,0101-689-70,joel.kipchirchir@yahoo.com,1997-04-07,female,Turkana,Turkana South,Kaputir,"Plot 411, Lane 6, Juja",10 May 2024,A,Software Engineering,Cohort 1,Prof. Robert Kamau,Logistics,Completed
TECH-001259,m. g. mburu, 60671655,070950946,martin.mburu@yahoo.com,1998-04-03,male,Kiambu,Ruiru,Gatong'ora,"Plot 98, Lane 5, Parklands",2026-01-23,A,Data Science,Cohort 3,Dr. Sarah Mutua,Logistics,Withdrawn
TECH-001260,okello kasima,18 175 303,25411758576,okello80@hotmail.com,2000-01-10,Male,Meru,Igembe South,Mau/Antuamburi,"plot 446, lane 1, jogoo",30-Jul-2024,active,Cloud Computing,COHORT-01,Eng. John Wekesa,HealthTech,Active
TECH-001261,ONSONGO NICHOLAS WAMUYU,44436835,+254 722-992-66,onsongowamuyu@gmail.com,1981-02-24,male,Mombasa,Nyali,Frere Town,"House 16, Karen Drive, Kitisuru",NA,NA,Data Science,Cohort 3,Prof. Kevin Muriuki,HealthTech,On Hold
TECH-001262,m. k. nanjala, 53380330,073 783 476,mwikali.nanjala@hotmail.com,1994-06-25,female,Machakos,Matungulu,Tala,"Plot 438, Lane 15, Moi Avenue",09/11/2025,I,Cloud Computing,Cohort 1,Eng. Martin Kasina,Clean Energy,Completed
TECH-001263,edith achieeng,31-958-106,0109.554.99,edith_achieng@yahoo.com,1971-06-24,male,Kilifi,Kilifi South,Chasimba,"Plot 68, Lane 13, Juja",2026-09-02,A,Data Engineering,Cohort 3,Prof. David Kiprotich,Fintech,Withdrawn
TECH-001264,benjamin chekpirui,19 576 043,25478109107,bchepkirui@gmail.com,2006-04-26,female,Mombasa,Changamwe,Airport,"Plot 217, Lane 12, Mombasa Road",03/09/2026,I,Data Science,Cohort 3,Prof. David Kiprotich,Logistics,Completed
