beneficiary_id,full_name,national_id_no,mobile_number,email,dob,gender,county,sub_county,ward,address,enrollment_date,status,household_size,employment_status,monthly_income,support_type,beneficiary_category
PLUS-001274,r. k. maina,90 102 255,0767-505-66,rweria.maina@hotmail.com,1977-12-10,MALE,,Dagoretti South,Uthiru,"Plot 341, Lane 5, Westlands",09/08/2026,pending,Not Provided,Retired,31000,Cash Transfer,Elderly
PLUS-001275,daniel gakii mcharo, 46069270,0759.256.91,daniel.mcharo@hotmail.com,1991-10-01,MALE,Bomet,Konoin,Mogogosiek,"House 303, Kilimani Avenue, Ruiru",2025-05-21,inactive,4,Unemployed,31500,Education Support,Orphan
PLUS-001276,adhiambo kena,6684-4852,0102.040.81,a.k@gmail.com,1976-07-15,MALE,Mombasa,Jomvu,Mikindani,"House 3, Kitisuru Avenue, Outering",,pending,4,Not Provided,Not Provided,Education Support,Vulnerable
PLUS-001277,kipngetich wafual,38710184 ,+254 767-132-64,kipngetich.wafula@gmail.com,2004-08-07,FEMALE,Mombasa,Changamwe,Miritini,"Plot 322, Lane 14, Mombasa Road",2024-05-02,active,2,Employed,19500,Education Support,PWD
PLUS-001278,wafula omondi,89984645,254 701 034 85,wafula.omondi@outlook.com,Not Provided,MALE,Nairobi,Kasarani,Njiru,"House 325, Moi Avenue Drive, Kiambu",22-09-2026,inactive,11,Self-Employed,27500,Food Support,Widow
PLUS-001279,daniel onditi gacheru,18 537 725,254 799 641 17,daniel.gacheru@gmail.com,1965-02-19,FEMALE,Bomet,Chepalungu,Kongasis,"Plot 232, Lane 12, Lenana",23-Feb-2023,pending,2,Unknown,34000,Cash Transfer,Vulnerable
PLUS-001280,moraa mainegi,86-828-416,+25473734447,moraamaingi@hotmail.com,22-Jul-71,FEMALE,Nakuru,Bahati,Kabatini,"PLOT 225, LANE 9, KENYATTA",04-10-2024,Active,4,Retired,5000,Education Support,Orphan
PLUS-001281,kagwiria mwania wamuyu,92 747 419,254 105 473 35,kagwiria.wamuyu@yahoo.com,1973-06-04,FEMALE,Machakos,Masinga,Kivaa,"Plot 432, Lane 17, Kileleshwa",19 Oct 2023,inactive,5,Self-Employed,14000,Cash Transfer,Youth
PLUS-001282,cynthia jepkoech,85 272 184,254 796 369 77,jepkoechcynthia@yahoo.com,25/05/1978,FEMALE,Kiambu,Lari,Kamburu,"house 27, river road road, moi avenue",17-Oct-2023,I,6,Student,29000,Medical Cover,PWD
PLUS-001283,isaiah oiteno, 90410541,25478949495,isaiah@gmail.com,,FEMALE,Kiambu,Kabete,Muguga,"Plot 26, Lane 17, Garden Estate",28/03/2026,Unknown,7,Not Provided,85500,Medical Cover,Elderly
PLUS-001284,nokun momnayi,8716-9073,0796.625.40,Not Provided,1963-11-11,FEMALE,Mombasa,Mvita,Unknown,"House 99, Jogoo Street, Tom Mboya",05-21-2025,,2,Retired,9000,Food Support,Orphan
PLUS-001285,miriam kanga,49-734-257,+254 784-542-64,m.k@gmail.com,1948-04-19,MALE,Nairobi,Kibra,Makina,"Plot 440, Lane 14, Thika Superhighway",2024-11-04,active,4,Retired,20500,Food Support,Orphan
PLUS-001286,david kilonzo,83206688,254 753 589 07,david.kilonzo@gmail.com,1985-11-19,FEMALE,Bungoma,Kabuchai,Bwake/Luuya,"House 205, Limuru Road, Tom Mboya",2026-03-24,inactive,2,Student,78500,Education Support,Widow
PLUS-001287,"baya, kariuki",62193650 ,0781-981-57,kariuki_baya@hotmail.com,1973-08-16,MALE,Machakos,Matungulu,Matungulu West,"House 318, Langata Avenue, Mugumo",2026-06-29,active,6,Employed,58500,Medical Cover,Vulnerable
PLUS-001288,moraa okello gichuki,14708370,254 758 309 08,gichukimoraa@gmail.com,1968-11-16,MALE,Bomet,Konoin,Boito,"House 66, Kileleshwa Street, Westlands",25-Jul-26,active,3,Employed,55000,Food Support,Widow
PLUS-001289,paul allan mbuthia,14817439,254 732 952 17,paul@gmail.com,1990-08-26,FEMALE,Nyeri,Nyeri Town,Ruring'u,"House 5, Kikuyu Road, Kasarani",24-Jun-2026,pending,4,Self-Employed,28500,Education Support,PWD
PLUS-001290,chepkoech kviuva, 37448673,0729.658.42,chepkoech90@gmail.com,1978-10-18,MALE,Bungoma,Webuye West,Sitikho,"Plot 327, Lane 2, Westlands",13 Dec 2025,inactive,3,Retired,44000,Education Support,Elderly
PLUS-001291,kenei kemunto,57-560-131,254 711 217 59,kemunto.kenei@yahoo.com,1992-12-07,MALE,Kilifi,Malindi,Malindi Town,"House 267, River Road Avenue, River Road",20250705,Unknown,4,Employed,74000,Medical Cover,Elderly
PLUS-001292,njeri momenyi,78-564-064,+254 727 541 86,njerimomanyi@gmail.com,1955-10-22,FEMALE,Kiambu,Githunguri,Githiga,"House 474, Thika Road, Limuru",2026-03-19,inactive,2,Retired,5500,Education Support,Youth
PLUS-001293,waithera hasssan, 90267569,071 148 085,whassan@gmail.com,1983-07-09,MALE,Nyeri,Othaya,Chinga,"House 108, Mombasa Road Drive, Kenyatta",31 Dec 2024,pending,4,Self-Employed,12000,Food Support,Orphan
PLUS-001294,erick rotych,60850210 ,0111.464.10,roticherick@yahoo.com,2001-05-11,FEMALE,Meru,South Imenti,Abogeta West,"House 29, Parklands Avenue, Thika",06-03-2023,pending,3,Self-Employed,31000,Education Support,Elderly
PLUS-001295,ongaya isaac,65-632-441,+254 107 685 51,isaac.ongaya@yahoo.com,1977-03-26,MALE,Kilifi,Kaloleni,Mwanamwinga,"Plot 327, Lane 6, Kilimani",20231223,inactive,5,Self-Employed,50000,Medical Cover,Elderly
PLUS-001296,robert gathoni ogero,61335115,254 757 148 47,robert.ogero@gmail.com,1991-02-10,MALE,Machakos,Mavoko,Muthwani,"House 357, Juja Avenue, Ngong",28-Apr-2023,pending,8,Student,60500,Business Grant,Elderly
PLUS-001297,john kerubo rimberia,56509909,254 729 899 85,john.rimberia@yahoo.com,2003-07-10,FEMALE,Nairobi,Lang'ata,Mugumu-ini,"Plot 402, Lane 3, Karen",22-08-2026,inactive,7,Student,48500,Medical Cover,Vulnerable
PLUS-001298,faith mitei,68802124 ,25471208111,faith.mitei@gmail.com,2001-12-14,FEMALE,Kilifi,Magarini,Adu,"Plot 345, Lane 10, Ruiru",2023-10-16,pending,4,Student,31500,Business Grant,PWD
PLUS-001299,hope namukhula gichuru,62 904 575,+254 757-190-14,hope.gichuru@hotmail.com,1994-01-03,MALE,Turkana,Turkana North,Lake Zone,"House 305, Athi River Avenue, Jogoo",2025-04-14,pending,4,Unemployed,42500,Medical Cover,Vulnerable
PLUS-001300,anna musyoka,60524625,254 111 100 16,anna.musyoka@hotmail.com,1959-05-08,MALE,Kakamega,Shinyalu,Isukha West,"House 201, Mugumo Avenue, Kikuyu",12-Aug-2025,active,6,Self-Employed,140500,Food Support,Widow
PLUS-001301,mercy  mugo,18612304 ,+25474296353,mercy.mugo@gmail.com,2003-02-28,MALE,Kiambu,Unknown,Ting'ang'a,"Plot 165, Lane 17, Mombasa Road",2024-01-19,active,2,Unemployed,43000,Cash Transfer,Orphan
PLUS-001302,masinde salimm, 49707312,+25410110388,Unknown,2004-02-16,MALE,Kakamega,Ikolomani,Idakho South,"Plot 245, Lane 20, Ruaraka",11-18-2024,active,Unknown,Unknown,11000,Cash Transfer,Youth
PLUS-001303,muriuki jebet baya,88931606,254 798 206 00,mbaya@gmail.com,03-Aug-1996,Male,Kisumu,Seme,West Seme,"House 250, Athi River Drive, Juja",20231011,pending,3,Student,12500,Food Support,Widow
PLUS-001304,owuor kimuati,45-827-376,254 741 568 56,owuorkimutai@gmail.com,1966-04-04,FEMALE,Nairobi,Westlands,Parklands,"House 415, Kilimani Street, Moi Avenue",2026-01-17,pending,2,Unemployed,25500,Business Grant,Elderly
PLUS-001305,jonathan agnes kenei,12827313,254 789 076 91,jonathan.kenei@outlook.com,1998-03-01,MALE,Bomet,Sotik,Ndanai/Abosi,"Plot 275, Lane 16, Kangundo",01-06-2025,inactive,3,Retired,13500,Food Support,Elderly
PLUS-001306,kinya osebe,48-468-887,010 362 732,kinya.osebe@gmail.com,2002-04-25,MALE,Kisumu,Kisumu Central,Nyalenda 'B',"Plot 443, Lane 18, Garden Estate",04-Aug-2026,inactive,5,Unknown,82000,Medical Cover,Widow
PLUS-001307,nyambura vincent langat,98451307,254 702 460 62,langatnyambura@gmail.com,Not Provided,FEMALE,Trans Nzoia,,Hospital,"House 236, Ruaraka Road, Karen",01/29/2024,Unknown,3,Retired,34000,Business Grant,PWD
PLUS-001308,jepkoech olala,75-817-532,254 757 703 61,jepkoech92@gmail.com,1990-11-10,FEMALE,Trans Nzoia,Kiminini,Sirende,"House 448, Karen Drive, Kilimani",15-Mar-2023,active,4,Retired,45000,Business Grant,Vulnerable
PLUS-001309,ruth kagwe,91037151,254 108 814 53,r.k@gmail.com,1973-03-20,MALE,Nyeri,Othaya,Ngaru,"House 399, Karen Road, Ngong",04/08/2023,inactive,4,Retired,36500,Medical Cover,Youth
PLUS-001310,awuor rotichjudy,73913779,254 788 630 24,awuorrotich@gmail.com,1951-08-26,M,Machakos,Masinga,Muthesya,Plot 333 Lane 11 Jogoo,10-11-2026,Pending,4,Employed,30000,Education Support,Widow
PLUS-001311,mutua okello,33392072,254 754 589 52,mutua.okello@yahoo.com,1985-05-04,FEMALE,Nairobi,Kasarani,Mwiki,"House 239, Kangundo Road, Kiambu Road",03-06-2026,inactive,4,Self-Employed,84500,Food Support,Elderly
PLUS-001312,matthew nafula,89161407,254 752 746 84,matthew.nafula@outlook.com,1997-12-26,MALE,Kisumu,Muhoroni,Chemelil,"Plot 82, Lane 12, Waiyaki",16-Jun-2023,active,4,Retired,24500,Food Support,Youth
PLUS-001313,m. o. ndegwa,87636397,254 781 623 99,marete.ndegwa@gmail.com,1979-03-15,FEMALE,Meru,Igembe North,Antubetwe Kiongo,"Plot 210, Lane 18, Garden Estate",15/07/2025,inactive,3,Retired,51000,Medical Cover,PWD
PLUS-001314,ongeri nyambane otieno,24219003 ,+254 104-806-64,ongeri.otieno@hotmail.com,1986-09-24,FEMALE,TRANS NZOIA,SABOTI,TUWANI,"Plot 417, Lane 17, Karen",2025-11-04,active,3,Unemployed,30000,Cash Transfer,Widow
PLUS-001315,mugo adoyo,21276223,254 105 507 04,mugo.adoyo@gmail.com,1996-06-12,MALE,Kakamega,Ikolomani,Idakho North,"Plot 193, Lane 15, Juja",17-07-2024,active,1,Self-Employed,19500,Medical Cover,Orphan
PLUS-001316,awiti alice owuor,23582811,+25411922076,awiti.owuor@hotmail.com,1966-06-03,MALE,Bungoma,Kimilili,Kimilili,"House 76, Kileleshwa Street, Kitisuru",2023-07-19,pending,3,Student,17000,Medical Cover,Widow
PLUS-001317,kaloki kipchumba njuguna,32653778,254 713 612 07,kaloki.njuguna@hotmail.com,1951-02-20,MALE,Bomet,Bomet East,Chemaner,"Plot 473, Lane 19, Likoni",07-04-2023,active,4,Unemployed,28000,Food Support,PWD
PLUS-001318,kilonzo wamuyu,43 402 877,254 728 275 74,k.wamuyu@gmail.com,1976-05-09,MALE,Turkana,Turkana East,Kapedo/Napeitom,"Plot 224, Lane 11, Kilimani",20-May-25,pending,7,Self-Employed,52500,Education Support,Vulnerable
PLUS-001319,mutheu waithera kiarie,27409552,254 786 922 01,Not Provided,1948-11-28,MALE,Kakamega,Mumias East,East Wanga,"Plot 183, Lane 7, Kileleshwa",03/09/2025,inactive,9,Employed,14500,Education Support,Youth
PLUS-001320,teresa kasina,51964629,254 702 409 16,kasinateresa@gmail.com,1988-07-17,MALE,Kilifi,Malindi,Malindi Town,"House 248, Mugumo Street, Limuru",13-May-2023,active,2,Employed,19000,Medical Cover,Orphan
PLUS-001321,joseph  ombati, 69372702,079 411 217,joseph.ombati@outlook.com,02-Apr-80,M,Nairobi,Dagoretti North,Kileleshwa,"plot 384, lane 11, likoni",05-05-2023,A,5,Employed,88500,Medical Cover,Youth
PLUS-001322,alexander chepkirui,95031405,254 729 078 48,alexander@gmail.com,1999-06-20,FEMALE,Uasin Gishu,Turbo,Ngenyilel,"House 83, Mugumo Road, Uhuru",01/09/2026,active,6,Student,85000,Food Support,PWD
PLUS-001323,wambui beatrice maingi,61617675,254 734 904 76,wambui_maingi@yahoo.com,1953-12-12,MALE,Kisumu,Muhoroni,Muhoroni/Koru,"Plot 215, Lane 20, Likoni",2025-02-07,inactive,3,Student,23000,Business Grant,Vulnerable
PLUS-001324,githinji mogaka,41-635-154,010791655,githinji42@gmail.com,1971-06-03,FEMALE,Kiambu,Githunguri,Githiga,"Plot 380, Lane 6, Argwings Kodhek",13-12-2026,inactive,5,Retired,11500,Education Support,PWD
PLUS-001325,m. gichuru,6968-6509,25476258266,m.g@hotmail.com,1956-08-06,MALE,Kakamega,Shinyalu,Isukha South,"Plot 368, Lane 17, Kasarani",2023-08-16,inactive,7,Self-Employed,29500,Business Grant,PWD
PLUS-001326,mogaka koech,65001524,254 784 130 19,mogaka.koech@yahoo.com,1984-08-07,MALE,Bomet,Bomet East,Chemaner,"Plot 351, Lane 19, Argwings Kodhek",20-Jan-2023,inactive,2,Employed,57000,Medical Cover,Orphan
PLUS-001327,gladys ombati mwakideu,19 607 241,+254 716 955 51,gladys.mwakideu@outlook.com,1960-02-17,FEMALE,Kiambu,Kikuyu,Kinoo,"Plot 261, Lane 10, Lavington",07-Aug-25,active,4,Retired,18500,Medical Cover,Widow
PLUS-001328,rimberia nioka,12782247,254 798 979 15,rimberia.nzioka@yahoo.com,1991-04-24,FEMALE,Kilifi,Rabai,Kambe/Ribe,"Plot 452, Lane 18, Jogoo",2023-09-22,active,5,Retired,76500,Business Grant,Elderly
PLUS-001329,ruth  kagwe,91 037 151,010 230 326,ruth.kagwe@gmail.com,1973-03-20,MALE,Nyeri,Othaya,Ngaru,"Plot 208, Lane 18, Ngong",04/08/2023,inactive,4,Retired,36500,Medical Cover,Youth
PLUS-001330,robert odhiambo musalia,33630872,254 722 848 50,musaliarobert@gmail.com,2000-08-27,MALE,Kakamega,Not Provided,Idakho Central,"Plot 152, Lane 12, Karen",14-Nov-2024,active,5,Employed,41000,Medical Cover,Elderly
PLUS-001331,munyao nnamukhula,2940-5087,25411418745,munyao@gmail.com,2001-10-14,FEMALE,Machakos,Yatta,Ikombe,"Plot 265, Lane 19, Likoni",29-Jan-26,pending,3,Employed,30000,Food Support,Orphan
PLUS-001332,muthoka caroline,47-767-869,+25470378017,caroline.muthoka@hotmail.com,2005-07-15,FEMALE,NAKURU,KURESOI SOUTH,TINET,"Plot 153, Lane 11, Ngong",2025-02-22,active,6,Retired,73000,Medical Cover,Youth
PLUS-001333,nabea  rose  wamalwa,11 101 134,073 194 578,nabea.wamalwa@gmail.com,1976-05-26,MALE,Unknown,Webuye East,Ndivisi,"House 42, Lavington Street, Ngong Road",2023-06-03,inactive,4,Student,33000,Cash Transfer,Vulnerable
PLUS-001334,"kebaso, beatrice",43 318 451,+254 739-712-79,beatrice.kebaso@gmail.com,1980-12-23,MALE,Kakamega,Lugari,Mautuma,"House 374, Lavington Drive, Kangundo",12 Dec 2023,active,2,Student,20000,Cash Transfer,Widow
PLUS-001335,gitonga kipchumba,89868447,254 769 465 51,gitonga_kipchumba@gmail.com,1978-12-06,FEMALE,Trans Nzoia,Kwanza,Kwanza,"House 30, Langata Drive, Outering",13-Dec-23,active,3,Self-Employed,28500,Education Support,Elderly
PLUS-001336,nabwire kimotai,1085-3065,072223218,nabwire@hotmail.com,1977-05-22,MALE,Kilifi,Kaloleni,Mwanamwinga,"Plot 290, Lane 6, Kileleshwa",18-01-2026,pending,11,Student,24000,Medical Cover,Vulnerable
PLUS-001337,m. n. mitei,30 065 669,+25472669139,mumo.mitei@yahoo.com,2001-09-22,MALE,Meru,Tigania East,Kiguchwa,"House 475, Thika Drive, Lenana",12/21/2023,active,7,Unemployed,79000,Medical Cover,Orphan
PLUS-001338,jepkoech ronro, 80854964,0115.521.20,jepkoech_rono@hotmail.com,1995-11-07,MALE,Nairobi,Lang'ata,Karen,"Plot 40, Lane 8, Kileleshwa",01-Jul-23,active,12,Self-Employed,5000,Medical Cover,Youth
PLUS-001339,patrick senteu otieno,14305217,254 114 064 00,patrickotieno@hotmail.com,28-04-1962,F,Kakamega,Mumias West,Mutema,House 421 Lavington Street Garden Estate,19-May-2023,Active,6,Unemployed,12500,Medical Cover,Youth
PLUS-001340,philemon ali,8693-8012,25411512945,philemon62@outlook.com,1974-05-26,FEMALE,Turkana,Loima,Turkwel,"Plot 35, Lane 18, Karen",08-Apr-2025,pending,Unknown,Self-Employed,Not Provided,Education Support,PWD
PLUS-001341,grace waonjala,97-108-374,0103.280.73,gracewanjala@yahoo.com,1978-08-11,FEMALE,Nyeri,Mukurweini,Rugi,"Plot 198, Lane 9, Limuru",2025-03-26,pending,3,Employed,44000,Education Support,Widow
PLUS-001342,o. n. wangari,40-214-458,0723.959.96,okoth.wangari@gmail.com,1979-03-21,MALE,NAIROBI,Dagoretti South,Uthiru,"Plot 271, Lane 18, Waiyaki",19/05/2026,inactive,4,Retired,31500,Medical Cover,Vulnerable
PLUS-001343,owuor gitonga,90224792,254 117 593 71,owuor.gitonga@gmail.com,1984-05-15,MALE,Nairobi,Kibra,Laini Saba,"Plot 462, Lane 1, Kileleshwa",10/24/2026,inactive,4,Self-Employed,12500,Education Support,Elderly
PLUS-001344,ongeri muthaa sigei,37852975,254 711 309 16,ongeri.sigei@yahoo.com,2003-09-17,MALE,Nakuru,Gilgil,Murindat,"House 403, Thika Superhighway Road, Kikuyu",06/15/2026,pending,2,Retired,32000,Business Grant,Widow
PLUS-001345,okoth tuma,4711-7787,071 702 485,okoth.tsuma@gmail.com,1985-12-01,MALE,Kakamega,Khwisero,Kisa East,"Plot 2, Lane 17, Limuru",29/10/2025,pending,4,Self-Employed,64500,Food Support,Orphan
PLUS-001346,k. osebe,48468887,254 109 532 37,k.osebe@gmail.com,2002-04-25,MALE,Kisumu,Kisumu Central,Nyalenda 'B',"Plot 303, Lane 15, Moi Avenue",04-Aug-2026,inactive,5,Unknown,82000,Medical Cover,Widow
PLUS-001347,judith oknoth,35444694 ,0743-955-12,okothjudith@yahoo.com,1975-10-22,MALE,Kisumu,Nyakach,South West Nyakach,"Plot 52, Lane 17, Kiambu",03-08-2025,inactive,1,Self-Employed,10500,Food Support,PWD
PLUS-001348,kipkorir mwikali,68239787,254 726 605 75,kipkorir.mwikali@gmail.com,1999-08-24,MALE,Nakuru,Nakuru Town East,Kivumbini,"House 360, Juja Road, Langata",2026-01-23,inactive,8,Retired,50000,Business Grant,Widow
PLUS-001349,musila victor gitobu,71-195-665,254 743 073 88,victor.musila@outlook.com,1973-03-11,MALE,Bomet,Sotik,Ndanai/Abosi,"Plot 245, Lane 11, Garden Estate",22-12-2024,pending,8,Retired,20000,Cash Transfer,Youth
PLUS-001350,timothy osekoo, 30858205,071 602 675,timothy@outlook.com,1990-10-18,FEMALE,Kisumu,Kisumu East,Nyalenda 'A',"Plot 120, Lane 14, Mugumo",2026-12-07,pending,10,Student,67000,Medical Cover,Vulnerable
PLUS-001351,wafula gladys wabomba,25012106,254 751 794 18,,1983-09-18,MALE,Trans Nzoia,Endebess,Endebess,"House 82, Kilimani Street, Moi Avenue",01/27/2023,inactive,1,Unknown,Unknown,Medical Cover,PWD
PLUS-001352,florence nasimiiu,88733055 ,0731-046-26,fnasimiyu@gmail.com,1969-01-07,FEMALE,Trans Nzoia,Endebess,Endebess,"Plot 25, Lane 5, Moi Avenue",28 Jul 2023,inactive,7,Self-Employed,18000,Cash Transfer,Widow
PLUS-001353,diana otulra,89362549,254 776 928 16,otuladiana@hotmail.com,1988-12-09,MALE,Nyeri,Kieni,Mwiyogo/Endarasha,"Plot 417, Lane 19, Moi Avenue",22-Aug-2023,pending,3,Student,14000,Food Support,Youth
PLUS-001354,okoth ndeunda, 32493148,0738-820-19,ndundaokoth@gmail.com,2005-07-17,FEMALE,Kakamega,Butere,Marama Central,"Plot 280, Lane 14, Kangundo",18-04-2026,inactive,4,Self-Employed,30500,Cash Transfer,Widow
PLUS-001355,kevin kippaati,59 079 312,+254 734-611-34,kevin.kipaati@yahoo.com,2006-03-09,FEMALE,Trans Nzoia,Kwanza,Keiyo,"House 184, Kangundo Road, Tom Mboya",07/07/2025,pending,2,Self-Employed,46000,Business Grant,Widow
PLUS-001356,wachira mwanngolo,5426-9149,25476702553,w.m@gmail.com,1986-08-14,MALE,Kakamega,Unknown,East Wanga,"House 197, Langata Drive, Mugumo",06-Feb-23,Not Provided,4,Not Provided,27000,Medical Cover,Widow
PLUS-001357,rimberia omar,22388317,254 759 931 63,rimberia.omar@yahoo.com,1970-09-21,MALE,Kakamega,Lugari,Mautuma,"Plot 56, Lane 17, Mugumo",06-Jun-2024,inactive,4,Employed,12500,Medical Cover,Orphan
PLUS-001358,jepchumba leshan,Not Provided,254 766 306 87,jepchumba.leshan@gmail.com,1974-04-07,MALE,Kiambu,Ruiru,Gatong'ora,"House 116, Kitisuru Avenue, Kitisuru",2024-02-21,pending,5,Employed,29000,Business Grant,Widow
PLUS-001359,mwikali korir,,254 117 450 82,mwikalikorir@gmail.com,1977-09-07,FEMALE,Uasin Gishu,Ainabkoi,Kaptagat,"Plot 326, Lane 3, Likoni",27/06/2023,active,5,Unemployed,33500,Education Support,PWD
PLUS-001360,dorothy mutisya kagwe,20867677,254 112 073 21,d.kagwe@gmail.com,,FEMALE,Mombasa,Nyali,Kongowea,"Plot 273, Lane 1, Mugumo",Unknown,active,5,Retired,31500,Cash Transfer,Orphan
PLUS-001361,ruth wekesa gacheru,97499117,254 794 365 75,ruth.gacheru@outlook.com,1962-06-06,FEMALE,Kakamega,Shinyalu,Isukha South,"Plot 162, Lane 5, Thika",08-Jul-2025,inactive,4,Unemployed,60000,Medical Cover,Orphan
PLUS-001362,ongeri muthaa sigei,37852975 ,25471130916,ongeri.sigei@yahoo.com,2003-09-17,MALE,Nakuru,Gilgil,Murindat,"House 403, Thika Superhighway Road, Kikuyu",06/15/2026,pending,2,Retired,32000,Business Grant,Widow
PLUS-001363,owuor achieng kagwe,32959320,254 797 716 57,owuor.kagwe@outlook.com,,FEMALE,Not Provided,Lang'ata,South C,,20240824,active,8,Employed,157000,Business Grant,Widow
PLUS-001364,nanjala mutwiri kipchumba,,254 764 552 65,Not Provided,2001-03-27,FEMALE,Nairobi,Kibra,Laini Saba,"Plot 82, Lane 15, Kilimani",30 Jan 2026,,5,Self-Employed,18500,Cash Transfer,Vulnerable
PLUS-001365,k. awiti,30448683 ,+254 718-057-19,kasina.awiti@yahoo.com,2002-06-06,MALE,Mombasa,Likoni,Mtongwe,"House 167, Thika Superhighway Road, Kangundo",11-Sep-26,pending,6,Retired,32000,Food Support,Vulnerable
PLUS-001366,mumo gichki,92-138-779,254 793 798 25,mumo.gichuki@yahoo.com,1981-04-22,MALE,Nairobi,Westlands,Mountain View,"House 434, Thika Avenue, Outering",22-12-2024,pending,4,Student,49500,Cash Transfer,PWD
PLUS-001367,ruth kipkorir,31948898,254 727 027 91,ruth.kipkorir@yahoo.com,1993-11-05,FEMALE,Nakuru,Subukia,Kabazi,"Plot 369, Lane 17, Athi River",23-Feb-2025,active,5,Employed,15500,Medical Cover,Widow
PLUS-001368,naserian musilaa,48 662 280,25411732304,naserian_musila@hotmail.com,1965-11-07,MALE,Trans Nzoia,Endebess,Chepchoina,"House 190, Kilimani Drive, Kasarani",09/09/2026,pending,Unknown,Employed,52000,Education Support,Orphan
PLUS-001369,faith stephen kipkemboi,99548878,254 716 775 25,f.kipkemboi@gmail.com,1992-08-09,FEMALE,Trans Nzoia,Kiminini,Sirende,"Plot 421, Lane 17, Limuru",03-Oct-2026,pending,4,Employed,57000,Medical Cover,Youth
PLUS-001370,chepngeno mwikali,48 312 600,254 701 402 92,mwikali.chepngeno@yahoo.com,1981-10-03,FEMALE,Kakamega,Mumias West,Etenje,"House 92, Kangundo Drive, Lenana",08/01/2025,inactive,4,Employed,18500,Food Support,Youth
PLUS-001371,g. c. mogaka,28443910 ,0745-760-73,george.mogaka@yahoo.com,1956-12-22,FEMALE,Kiambu,Ruiru,Kahawa Wendani,"Plot 398, Lane 16, Thika Superhighway",18/10/2023,active,2,Student,22500,Education Support,Vulnerable
PLUS-001372,githinji awiti kaimenyi,91-699-111,254 117 090 01,githinji.kaimenyi@yahoo.com,1987-11-22,MALE,Mombasa,Changamwe,Airport,"Plot 2, Lane 14, Kileleshwa",19 Dec 2025,active,3,Employed,23500,Cash Transfer,Orphan
PLUS-001373,marete kosgei,56-462-427,+254 793-345-23,marete.kosgei@hotmail.com,1997-09-03,FEMALE,Kisumu,Kisumu Central,Nyalenda 'B',"Plot 330, Lane 8, Jogoo",08/03/2023,active,8,Unemployed,93500,Food Support,PWD
PLUS-001374,faith roono, 46953423,079 681 456,faith_rono@gmail.com,1978-05-18,MALE,Nakuru,Nakuru Town East,Menengai,"House 318, Kikuyu Street, Kitisuru",02/09/2024,active,3,Unemployed,48500,Education Support,Youth
PLUS-001375,jacqueline jacqueline jebet,91339562,254 731 074 82,Unknown,Unknown,MALE,Mombasa,Not Provided,Mikindani,"Plot 407, Lane 11, Kitisuru",22-Jan-2025,active,8,Retired,33000,Business Grant,PWD
