beneficiary_id,full_name,national_id,phone_number,email,date_of_birth,gender,county,sub_county,ward,address,registration_date,status,school_name,education_level,course,scholarship_amount,academic_year
SCH-001279,Jepkoech Ollela,75817532,075770361,jepkoech.olela@gmail.com,1990-11-10,Female,Trans Nzoia,Kiminini,Sirende,"House 448, Karen Drive, Kilimani",21-Jun-2022,Inactive,University of Nairobi,Undergraduate,Law,201122,2024/2025
SCH-001280,Towett Bridget, 84286913,+25411302020,bridget.towett@hotmail.com,1968-10-11,Male,Mombasa,Kisauni,Mtopanga,"House 15, Langata Street, Kangundo",20240128,Pending,Mount Kenya University,Undergraduate,Information Technology,79273,2024/2025
SCH-001281,Peace Kipsang,41737742,011167961,peace.kipsang@yahoo.com,2004-05-09,Male,Uasin Gishu,Kapseret,Simat/Kapseret,"House 187, Tom Mboya Street, Parklands",03-10-2022,Active,Moi University,Certificate,Law,387604,2025/2026
SCH-001282,Rimberia Njuuna,3118-3862,254 742 471 00,rimberia.njuguna@gmail.com,NULL,Female,Turkana,Turkana East,Lokichar,"Plot 200, Lane 17, Ngong",02/12/2023,Pending,Moi University,NULL,Journalism,222875,2024/2025
SCH-001283,Charity Wamuyu,54698618,010703400,c.wamuyu@gmail.com,1986-03-27,Female,Machakos,Masinga,Ekalakala,"Plot 334, Lane 16, Langata",19-Jan-2024,Pending,Prestige Academy,Certificate,Public Health,128403,2022/2023
SCH-001284,Paul Owwuor,61-590-666,+254 724-784-79,paulowuor@gmail.com,1991-02-08,Male,Nairobi,Lang'ata,South C,"Plot 85, Lane 7, Mombasa Road",12-06-2024,Pending,Rift Valley Institute,Postgraduate,Medicine,157057,2023/2024
SCH-001285,Gichuru Lois Kagwiria,46990787,072134444,loisgichuru@gmail.com,1973-09-10,Male,UASIN GISHU,Turbo,Kiplombe,"Plot 199, Lane 5, Kangundo",22 Dec 2022,Inactive,University of Nairobi,Undergraduate,Engineering,330648,2024/2025
SCH-001286,bridget kiprono,4166-5325,254 775 817 28,bridget.kiprono@gmail.com,1993-12-09,Male,Uasin Gishu,Kapseret,Ngeria,"Plot 466, Lane 9, Ngong",09/09/2024,Inactive,Maranda High School,Undergraduate,Medicine,270998,2023/2024
SCH-001287,Mutua Rose Onsongo,72458202,071216846,mutua.onsongo@gmail.com,1970-09-03,Female,Nakuru,Molo,Marioshoni,"House 34, River Road Street, Limuru",20251130,Inactive,Kenya Methodist University,Secondary,Nursing,187749,2025/2026
SCH-001288,Onsongo Jepkrir, 38204138,078421583,o.j@outlook.com,1953-02-11,Male,Meru,Igembe South,Nkondi,"Plot 190, Lane 3, Athi River",19/04/2022,Pending,Prestige Academy,Diploma,Architecture,264711,2025/2026
SCH-001289,Michael Nafuula,30833313,075457280,mnafula@yahoo.com,1970-10-06,Male,Turkana,Turkana North,Kaikor,"Plot 50, Lane 15, Kiambu Road",20241024,Pending,Moi High School Kabarak,Certificate,Social Work,249169,2025/2026
SCH-001290,Nabwire Jekporir,1540-6577,25478260751,nabwire_jepkorir@gmail.com,1984-05-16,Male,Nairobi,Dagoretti North,Kawangware,N/A,2025-06-03,Inactive,Moi High School Kabarak,Postgraduate,Medicine,381556,2023/2024
SCH-001291,Nahum Mulandi,67601447,079610418,n.mulandi@gmail.com,,Male,Kilifi,Kilifi North,Kibarani,"House 113, Kangundo Street, Lavington",2024-11-05,Pending,Lenana School,Certificate,Social Work,255570,2022/2023
SCH-001292,Rweria Catherine Kivuva,86520791,079337809,rweria.kivuva@yahoo.com,1990-09-28,Male,Nairobi,Dagoretti South,Waithaka,"House 179, Lenana Road, Kileleshwa",02/19/2024,Active,Kenya High School,Diploma,Computer Science,131597,2024/2025
SCH-001293,Kevin Cheruiyott,41-387-892,0782-663-94,kcheruiyot@gmail.com,1979-10-15,Male,Nairobi,Lang'ata,South C,"Plot 359, Lane 1, Outering",2025-08-29,Active,Maranda High School,Undergraduate,Architecture,136953,2024/2025
SCH-001294,Nabea Wemalwa,11 101 134,073 194 578,nabea_wamalwa@gmail.com,1976-05-26,Male,Bungoma,Webuye East,Ndivisi,"House 42, Lavington Street, Ngong Road",09-09-2025,Pending,Kenya High School,Postgraduate,Education,241857,2022/2023
SCH-001295,Lenguro Ongeri,22425993,074871240,lenguro_ongeri@gmail.com,1969-03-27,Male,Bomet,Konoin,Chepchabs,"House 283, Kileleshwa Drive, River Road",26/06/2025,,Maranda High School,N/A,Education,431921,2024/2025
SCH-001296,Martin Wambugu Achieng,14253979,079637517,machieng@outlook.com,1976-02-13,Male,Kakamega,Khwisero,Kisa East,"Plot 144, Lane 6, Thika",05-Apr-2023,Pending,Mang'u High School,Diploma,Engineering,411798,2022/2023
SCH-001297,Kanampiu Githinji,89 541 250,075667256,kanampiu.githinji@gmail.com,1981-02-17,Female,Kilifi,Kilifi North,Kibarani,"Plot 5, Lane 11, Tom Mboya",2025-03-12,Pending,Kenyatta University,Certificate,Computer Science,141632,2022/2023
SCH-001298,Wanjiru Wabomba Lubanga,30944246,078271482,wanjiru.lubanga@gmail.com,1992-07-10,Female,Uasin Gishu,Soy,Kipsomba,"Plot 132, Lane 16, Kiambu Road",27-Dec-2022,Inactive,Eldoret National Polytechnic,Postgraduate,Engineering,137000,2023/2024
SCH-001299,Nyambura Awor,38 402 180,+254 754-257-66,nyambura_awuor@gmail.com,,Female,N/A,Webuye East,Ndivisi,"House 159, River Road Avenue, Parklands",03/07/2025,Pending,Mang'u High School,NULL,Public Health,149900,2022/2023
SCH-001300,"Jepkoech, Kioko Gitonga",26 935 536,+254 757 048 87,k.j@yahoo.com,1965-07-28,Male,Kisumu,Nyakach,South West Nyakach,"House 216, Thika Superhighway Drive, Argwings Kodhek",19-11-2024,Active,JKUAT,Secondary,Medicine,304385,2024/2025
SCH-001301,Mwamburi Hannah Jepchumba, 90611355,076 264 708,hannah.mwamburi@hotmail.com,1981-12-01,Female,Machakos,Machakos Town,Mutituni,"House 354, Langata Drive, Kikuyu",21-01-2023,Active,Kabianga High School,Postgraduate,Information Technology,206748,2024/2025
SCH-001302,sophia mark omondi,35045820 ,072337896,sophia.omondi@hotmail.com,1965-12-18,Male,Kilifi,Kilifi South,Mtepeni,"House 306, Uhuru Drive, Kilimani",28/02/2022,Inactive,Eldoret National Polytechnic,Certificate,Agriculture,102256,2022/2023
SCH-001303,Githinji Saidiimu,51 367 965,0768-325-22,saidimugithinji@hotmail.com,1968-08-09,Male,Nairobi,,Uthiru,"House 155, Ngong Road, Karen",2023-02-09,Pending,Maseno School,Diploma,Medicine,97330,2022/2023
SCH-001304,Kinyua Kremei, 38551356,+25472747228,kinyuakemei@gmail.com,1981-07-12,Male,Kakamega,Matungu,Mayoni,"House 221, Athi River Drive, Kitisuru",09/08/2024,Active,Alliance High School,Secondary,Agriculture,293494,2024/2025
SCH-001305,Muthoni Kpikorir,4015-8481,+254 708-216-27,muthoni.kipkorir@gmail.com,1972-05-03,Female,Nairobi,Kasarani,Njiru,"Plot 76, Lane 13, Waiyaki",2025-03-10,Pending,Maseno School,Secondary,Social Work,192117,2024/2025
SCH-001306,Kioko Karanja,58052871,070611324,k.k@gmail.com,1961-05-07,Male,Kisumu,Nyakach,West Nyakach,"Plot 355, Lane 4, Kangundo",2025-07-04,Inactive,Lenana School,Diploma,Journalism,264488,2025/2026
SCH-001307,John Musyimi,53305731,070984832,john.musyimi@yahoo.com,1980-02-23,Male,Mombasa,Kisauni,Mtopanga,N/A,01/11/2024,Pending,Coast Institute of Technology,Postgraduate,Agriculture,245327,2022/2023
SCH-001308,Agnes Mrohamed,5288-1821,0782.222.35,mohamedagnes@gmail.com,1983-12-16,Female,Kisumu,Nyando,East Kano/Wawidhi,"House 378, Ngong Road Street, Kikuyu",2022-05-12,Inactive,Maseno School,Certificate,Business,408406,2023/2024
SCH-001309,Florence Mitei,74609504,079483935,florence.mitei@outlook.com,1995-10-19,Female,Uasin Gishu,Turbo,Kamagut,"Plot 69, Lane 15, Lenana",08/03/2022,Inactive,Maseno School,Postgraduate,Social Work,130411,2023/2024
SCH-001310,Awiti Owuur,23582811,011922076,awiti.owuor@hotmail.com,1966-06-03,Male,Bungoma,Kimilili,Kimilili,"House 76, Kileleshwa Street, Kitisuru",27 Aug 2025,Pending,Lenana School,Diploma,Journalism,461610,2023/2024
SCH-001311,Munyao Naflua,1866-7877,+254 761-119-43,munyao.nafula@gmail.com,1960-01-21,Male,Mombasa,Likoni,Bofu,"Plot 391, Lane 16, Westlands",23/06/2024,Inactive,St. Joseph's School,Diploma,Architecture,118063,2024/2025
SCH-001312,Syombua Wairimnu,87943239 ,0714.451.39,swairimu@outlook.com,1988-04-01,Female,Nakuru,Molo,NULL,"Plot 455, Lane 12, Kitisuru",,Pending,Starehe Boys Centre,Undergraduate,Education,70392,2022/2023
SCH-001313,Waithera Cherono,25 706 912,071 438 249,cherono.waithera@hotmail.com,1982-04-02,Female,Nairobi,Dagoretti South,Riruta,"Plot 224, Lane 5, Langata",16-Jun-2023,Active,Moi High School Kabarak,Certificate,Computer Science,187667,2025/2026
SCH-001314,Florence Wambu,28 699 996,074586953,florencewambui@yahoo.com,1985-11-03,Male,Bomet,Chepalungu,Nyongores,"Plot 378, Lane 4, Kasarani",10/28/2025,Inactive,Kabianga High School,Diploma,Social Work,163702,2023/2024
SCH-001315,Kinyua Kipkemoi,10978095,010568358,kinyua.kipkemoi@gmail.com,1975-03-12,Male,Nakuru,Naivasha,Hells Gate,"Plot 111, Lane 5, Waiyaki",2023-10-10,Inactive,Moi High School Kabarak,Diploma,Accounting,163677,2025/2026
SCH-001316,Khaemba Langaat,3628-1402,0107-441-18,khaemba@yahoo.com,1992-08-16,Male,Kakamega,Shinyalu,N/A,"Plot 177, Lane 16, Kilimani",08/02/2023,Pending,Maseno School,Diploma,Medicine,357573,2025/2026
SCH-001317,"Kihika, Amos",3103-4531,+254 707-635-05,amos.kihika@outlook.com,1990-10-18,Female,Nairobi,Kasarani,Mwiki,"House 124, Argwings Kodhek Avenue, Langata",13/01/2022,Inactive,Lenana School,Postgraduate,Information Technology,72552,2022/2023
SCH-001318,BRENDA BETT,64215650 ,077775156,brenda.bett@gmail.com,1990-11-15,Female,Machakos,Matungulu,Matungulu West,"Plot 44, Lane 11, Waiyaki",22/08/2022,Active,Egerton University,Diploma,Computer Science,436495,2025/2026
SCH-001319,MUTWIRI ERICK MWOROA,10 370 853,011224256,mutwiri.mworoa@gmail.com,1987-11-13,Male,Mombasa,Changamwe,Miritini,"Plot 246, Lane 4, Lavington",28-Jan-2022,Active,Kenya Methodist University,Undergraduate,Engineering,274640,2022/2023
SCH-001320,Chepkoech Ondieki,76971243,073658094,N/A,1967-01-22,Female,NULL,Tetu,N/A,"Plot 177, Lane 17, Garden Estate",05-07-2022,Active,Prestige Academy,Undergraduate,Accounting,78767,2024/2025
SCH-001321,Kiprotich Mrwakideu, 26355844,25479352844,k.m@outlook.com,1995-09-05,Male,Nyeri,Othaya,Chinga,"Plot 179, Lane 14, Kiambu Road",28/03/2024,Inactive,JKUAT,Secondary,Accounting,79387,2022/2023
SCH-001322,Chepkorir Kmutai,77-779-642,0797-714-85,chepkorir.kimutai@gmail.com,1998-04-03,Female,Kakamega,Ikolomani,Idakho South,"Plot 182, Lane 5, Lavington",2022-03-20,Inactive,Mount Kenya University,Diploma,Law,215195,2023/2024
SCH-001323,Chepkoech Cheono,85584413 ,+254 755 818 01,cheronochepkoech@outlook.com,N/A,Male,TRANS NZOIA,Kwanza,Bidii,"House 311, Tom Mboya Avenue, Kangundo",2024-01-10,N/A,Maseno University,Undergraduate,Civil Engineering,285267,2023/2024
SCH-001324,Masinde  Nabea  Kipsang,88399776 ,+25410897970,masinde.kipsang@gmail.com,2000-01-01,Male,Mombasa,Changamwe,Changamwe,"Plot 47, Lane 1, Kiambu",11-17-2024,Active,Coast Institute of Technology,Postgraduate,Social Work,305985,2025/2026
SCH-001325,Musyimi John,53-305-731,254 709 848 32,john.musyimi@yahoo.com,1980-02-23,Male,Mombasa,Kisauni,Mtopanga,N/A,01/11/2024,Pending,Coast Institute of Technology,Postgraduate,Agriculture,245327,2022/2023
SCH-001326,Nabea  Mwangi, 88091841,077 935 111,nabea.mwangi@gmail.com,1988-08-11,Male,Nakuru,Nakuru Town East,Biashara,"House 139, Kiambu Drive, Parklands",13-11-2023,Pending,Coast Institute of Technology,Secondary,Journalism,188292,2023/2024
SCH-001327,Lubanga Susan Wafula,7138-4698,+254 113-794-90,susan.lubanga@gmail.com,1980-03-05,Female,Trans Nzoia,Cherangany,Motosi,"Plot 79, Lane 5, Mugumo",19/09/2023,Pending,Maseno School,Postgraduate,Economics,278428,2023/2024
SCH-001328,Agnes  Muthaa  Kipchirchir,43739900 ,0768-374-35,agnes.kipchirchir@gmail.com,1957-05-03,Male,NULL,Kisumu West,North Kisumu,N/A,NULL,Pending,Kenya High School,Secondary,Engineering,205903,2025/2026
SCH-001329,Jacqueline Awiti Lubanga,25651239,011578416,j.lubanga@gmail.com,1979-09-24,M,Nairobi,Dagoretti North,Gatina,House428NgongRdDriveMombasaRd,11-06-2025,ACTIVE,Eldoret National Polytechnic,SECONDARY,Social Work,438608,2024–2025
SCH-001330,Achieng Githue,88-960-861,070212018,a.g@hotmail.com,2003-07-18,Male,Nairobi,Dagoretti North,Kawangware,NULL,23-05-2025,Inactive,Strathmore University,Secondary,Social Work,144992,2022/2023
SCH-001331,Kagendo Kebaaso,78946993 ,010541766,kagendo.kebaso@gmail.com,2006-01-17,Female,Kisumu,Kisumu Central,Nyalenda 'B',"House 262, Kenyatta Drive, Kitisuru",11/24/2024,Pending,JKUAT,Secondary,Engineering,268371,2022/2023
SCH-001332,Kariuki Koench,61-372-134,077325246,kariuki.koech@yahoo.com,1990-11-14,Male,Bungoma,Mt. Elgon,Kaptama,"House 129, Mugumo Drive, Tom Mboya",13/03/2025,Pending,Maseno University,Diploma,Accounting,208462,2023/2024
SCH-001333,"Wekesa, Edith Naisula",39 009 803,0784.170.03,edith.wekesa@gmail.com,1974-04-03,Male,Kakamega,NULL,Chekalini,"Plot 98, Lane 16, Kiambu",N/A,Pending,Green Garden Academy,Diploma,Business,256289,2024/2025
SCH-001334,Okoth Mokua,44462133,071392369,okoth.mokua@gmail.com,1962-06-03,Female,Kilifi,Kilifi South,Mwarakaya,"Plot 187, Lane 14, Ngong Road",04/04/2022,Inactive,Egerton University,Certificate,Education,142957,2024/2025
SCH-001335,Wabomba Kimani Mcharo,52538666,011517591,wabomba.mcharo@gmail.com,1973-06-04,Male,Kisumu,Kisumu Central,Kaloleni,"House 151, Kasarani Drive, Argwings Kodhek",20241116,Inactive,JKUAT,Undergraduate,Education,235627,2022/2023
SCH-001336,Lois Njorooge,1390-4497,+254 733 377 43,lois_njoroge@gmail.com,1975-02-06,Male,Kakamega,Lugari,Chekalini,"House 31, Thika Street, Outering",,Active,Prestige Academy,Postgraduate,Architecture,251109,2024/2025
SCH-001337,R. Kioko,78-189-543,075 669 793,ruth.kioko@gmail.com,1987-07-19,Male,Nakuru,Kuresoi North,Kamara,"Plot 165, Lane 14, Mugumo",14/04/2024,Active,Mang'u High School,Postgraduate,Public Health,143985,2024/2025
SCH-001338,Christopher Wammuyu,85-102-924,070 708 684,christopher19@gmail.com,1993-06-15,Female,Nairobi,Dagoretti South,Waithaka,"Plot 134, Lane 2, Kiambu",2023-03-25,Active,Kenya Methodist University,Undergraduate,Civil Engineering,72603,2023/2024
SCH-001339,Muthoni Muthuri Kivuva,44065587,078968250,muthoni.kivuva@yahoo.com,1987-06-08,Male,NAIROBI,Kibra,Sarang'ombe,"Plot 86, Lane 10, Kenyatta",2022-09-17,Active,Kenyatta University,Secondary,Accounting,240829,2023/2024
SCH-001340,Rweria Catherine Kivuva,86520791,079337809,rweria.kivuva@yahoo.com,1990-09-28,Male,Nairobi,Dagoretti South,Waithaka,"House 179, Lenana Road, Kileleshwa",02/19/2024,Active,Kenya High School,Diploma,Computer Science,131597,2024/2025
SCH-001341,Barnabas Leshan Wangari,61660590,073145771,barnabas26@hotmail.com,2003-07-24,Male,Meru,Igembe North,Antubetwe Kiongo,"Plot 114, Lane 9, Uhuru",26/07/2023,Pending,Starehe Boys Centre,Undergraduate,Education,481961,2023/2024
SCH-001342,Victor Munga,78320452 ,254 763 063 67,victor@gmail.com,1953-11-08,Male,Kakamega,Khwisero,Kisa East,"House 177, Parklands Avenue, Kenyatta",21-Dec-2023,Active,Eldoret National Polytechnic,Diploma,Law,297073,2024/2025
SCH-001343,"Baya, Kariuki",6219-3650,0781-981-57,kariuki.baya@hotmail.com,1973-08-16,Male,Machakos,Matungulu,Matungulu West,"House 318, Langata Avenue, Mugumo",10/15/2022,Active,Maseno University,Undergraduate,Architecture,326084,2022/2023
SCH-001344,"Anyango, Timothy Martha",3116-1881,0769-803-33,timothy.anyango@yahoo.com,NULL,Female,Bungoma,Kimilili,NULL,"House 45, Kasarani Drive, Likoni",18 Dec 2023,Inactive,,Diploma,Journalism,289256,2025/2026
SCH-001345,Kathure Wanyoika,20204415 ,25478287155,kwanyoike@gmail.com,06-05-1998,male,Bomet,Chepalungu,Chebunyo,"PLOT 377, LANE 9, MOI AVENUE",11/09/2023,N/A,,POSTGRADUATE,Nursing,65092,2023–2024
SCH-001346,Jonah Mulwa,95716350,070980779,jonah.mulwa@outlook.com,1985-04-24,Female,Kiambu,Kabete,Gitaru,"Plot 169, Lane 9, Kileleshwa",26/01/2025,Pending,Mang'u High School,Postgraduate,Nursing,155242,2022/2023
SCH-001347,Achieng Opiyo Githinji,5829-4486,079199299,achieng@hotmail.com,03/23/1989,Female,Turkana,Turkana West,Letea,"Plot 324, Lane 3, Moi Avenue",20250525,NULL,,UNDERGRADUATE,Medicine,488826,2025 /2026
SCH-001348,Bridget Mbuthia,9751-0445,070 989 173,b.mbuthia@outlook.com,1985-10-24,Male,Bungoma,Kanduyi,East Sang'alo,"House 298, Kangundo Road, Mombasa Road",07-27-2023,Active,Moi High School Kabarak,Diploma,Business,332186,2024/2025
SCH-001349,wafula gladys wabomba,25012106 ,075179418,wafula.wabomba@gmail.com,1983-09-18,Male,Trans Nzoia,Endebess,Endebess,"House 82, Kilimani Street, Moi Avenue",2023-07-27,Pending,Egerton University,Certificate,Education,280513,2024/2025
SCH-001350,Martha  Achieng,9509-4024,074507541,martha.achieng@outlook.com,1984-05-27,Female,Kakamega,Butere,Marama South,"Plot 246, Lane 5, Ngong",02/02/2023,Pending,Maseno University,Postgraduate,Information Technology,312610,2023/2024
SCH-001351,Margaret Mrugo,46079842,079512457,margaret.mugo@gmail.com,1960-04-28,Male,TRANS NZOIA,Kwanza,Kapomboi,"Plot 54, Lane 3, Limuru",07-Apr-22,Pending,Eldoret National Polytechnic,Undergraduate,Architecture,211399,2024/2025
SCH-001352,KIMANI WACHIRA MUTUA,67-937-221,0105-846-80,kimani.mutua@gmail.com,1999-11-04,Female,Kiambu,Kiambu,Ndumberi,"House 159, Karen Drive, Kenyatta",2022-12-20,Pending,Moi University,Postgraduate,Information Technology,120838,2025/2026
SCH-001353,Chepkirui Ainyi,41208729 ,0116-138-80,akinyichepkirui@yahoo.com,11/10/1998,male,Meru,Igembe South,Athiru Gaiti,"PLOT 225, LANE 16, LAVINGTON",28-05-2023,A,Lenana School,POSTGRADUATE,Public Health,311853,2024 /2025
SCH-001354,Mwangi Oseko,39029725,073488769,mwangi_oseko@gmail.com,16/04/1988,male,Bungoma,Webuye West,Sitikho,"Plot 170, Lane 16, Ngong",23-08-2024,active,Rift Valley Institute,POSTGRADUATE,Medicine,465664,2025–2026
SCH-001355,Nokun Kipkemobi, 24875109,0723.617.28,nkipkemboi@yahoo.com,1986-03-28,Male,Nairobi,Kibra,Makina,"House 448, Juja Avenue, Kangundo",15/02/2022,Pending,N/A,Certificate,Accounting,453044,2023/2024
SCH-001356,Charity Wathera,14 542 798,25470646306,c.w@gmail.com,05/20/1988,FEMALE,Kakamega,Mumias East,Malaha/Isongo/Masindi,"House 186, Kikuyu Road, Kileleshwa",29-Aug-2022,I,Kabianga High School,DIPLOMA,Civil Engineering,175685,2024 /2025
SCH-001357,Anna Masinde,72624210 ,+254 774 790 30,annamasinde@yahoo.com,2002-01-09,Female,TRANS NZOIA,CHERANGANY,MOTOSI,"Plot 201, Lane 3, Mugumo",05-Oct-2022,Pending,Egerton University,Diploma,Journalism,346115,2022/2023
SCH-001358,Kathure Bettt, 35966874,073240343,kathure23@gmail.com,1975-12-18,Female,Nairobi,Dagoretti North,Kileleshwa,"House 172, Mombasa Road Avenue, Karen",24-Aug-24,Active,JKUAT,Diploma,Law,423009,2025/2026
SCH-001359,Cheruiyot Thomas Mwirigi, 73906952,0704-790-93,thomas.cheruiyot@gmail.com,1990-11-22,Female,Nairobi,Westlands,Mountain View,"Plot 40, Lane 11, Westlands",06-15-2025,Active,Coast Institute of Technology,Undergraduate,Medicine,228782,2024/2025
SCH-001360,Nyambane Mogaka Chepkorir,98126574,079444643,nyambane.chepkorir@outlook.com,1997-10-22,Male,Bungoma,Webuye East,Ndivisi,"Plot 266, Lane 6, Mugumo",2024-01-15,Pending,Mang'u High School,Secondary,Agriculture,166733,2022/2023
SCH-001361,Mwania Ndunge, 87083341,25471555856,mwania71@outlook.com,2004-01-28,Female,Uasin Gishu,,NULL,"House 217, Langata Drive, Ruiru",2024-08-22,Inactive,University of Nairobi,Postgraduate,Computer Science,411947,2025/2026
SCH-001362,Kioko Chepkwonny,81-436-260,0702.847.85,kioko98@gmail.com,1986-02-26,Female,Uasin Gishu,Moiben,Kimumu,"House 343, Langata Drive, Langata",2023-11-19,Inactive,Rift Valley Institute,Secondary,Engineering,191648,2023/2024
SCH-001363,Mokua Wambugu,84513202,010762219,mokua_wambugu@gmail.com,2003-07-10,MALE,Kiambu,Githunguri,Githunguri,"House 145, Ruiru Drive, Kangundo",23-06-2024,active,Kabianga High School,CERTIFICATE,Information Technology,139043,2022–2023
SCH-001364,Nduku Kanana Kimutai,75916227,079375942,nduku@gmail.com,1973-10-05,Male,Uasin Gishu,Kapseret,Simat/Kapseret,"Plot 300, Lane 15, Kenyatta",12-07-2025,Pending,Kenya Methodist University,Certificate,Law,214782,2023/2024
SCH-001365,Simon Ngeno,43005188,079990979,simon.ngeno@hotmail.com,1978-03-03,Male,Nakuru,Nakuru Town West,Kaptembwo,"Plot 199, Lane 16, Kiambu",2024-12-26,Pending,Maranda High School,Diploma,Civil Engineering,125923,2022/2023
SCH-001366,A. Gikonyo, 37868462,25477423284,anna.gikonyo@gmail.com,1955-11-10,Female,Kilifi,Malindi,Shella,"House 428, Lavington Street, Karen",10/05/2025,Pending,Maseno University,Diploma,Civil Engineering,107920,2022/2023
SCH-001367,Akinyi Kiopchirchir,99127258 ,+254 103 013 24,a.k@gmail.com,1997-10-04,Female,Trans Nzoia,Cherangany,Kaplamai,"Plot 381, Lane 5, Athi River",2025-12-07,Active,Kenyatta University,Undergraduate,Computer Science,73112,2025/2026
SCH-001368,Irene Mirigi,55161836,011212951,mwirigiirene@gmail.com,1976-05-18,Male,Machakos,Kangundo,Kangundo West,"Plot 2, Lane 20, Kasarani",23-Nov-2025,Inactive,Strathmore University,Diploma,Accounting,238276,2022/2023
SCH-001369,Odhiambo Bosibori Opiyo,84469533,071722443,opiyoodhiambo@yahoo.com,2004-07-21,Female,Kisumu,Nyakach,Central Nyakach,"Plot 210, Lane 16, Karen",20250809,Inactive,Kenya High School,Undergraduate,Accounting,202663,2024/2025
SCH-001370,Faith Kipaaati,49-399-106,+25476835303,faith88@gmail.com,2002-09-15,Male,Uasin Gishu,Kapseret,Langas,"House 123, Likoni Road, Langata",26/09/2024,Inactive,Maranda High School,Secondary,Economics,341706,2023/2024
